label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	ref	dataset_filter	region	seed	method	tool
0.03	0.03	172331	2949470000	33798	100199	0.632338	0.999989	0.836035	0.999966	0.836035	0.999955	0.727066	0.720057	silva	mouse	bact_v4	56	de_novo	mothur
0.03	0.03	173312	2949470000	34497	99218	0.635937	0.999988	0.833997	0.999966	0.833997	0.999955	0.728243	0.721624	silva	mouse	bact_v4	57	de_novo	mothur
0.03	0.03	172597	2949470000	33762	99933	0.633314	0.999989	0.836392	0.999966	0.836392	0.999955	0.727783	0.720823	silva	mouse	bact_v4	58	de_novo	mothur
0.03	0.03	172568	2949470000	34188	99962	0.633207	0.999988	0.834646	0.999966	0.834646	0.999955	0.726961	0.720104	silva	mouse	bact_v4	59	de_novo	mothur
0.03	0.03	171748	2949470000	32928	100782	0.630199	0.999989	0.839121	0.999966	0.839121	0.999955	0.727174	0.719807	silva	mouse	bact_v4	60	de_novo	mothur
0.03	0.03	171666	2949470000	32876	100864	0.629898	0.999989	0.83927	0.999966	0.83927	0.999955	0.727065	0.719665	silva	mouse	bact_v4	61	de_novo	mothur
0.03	0.03	173257	2949470000	34774	99273	0.635736	0.999988	0.832842	0.999966	0.832842	0.999955	0.727624	0.721061	silva	mouse	bact_v4	62	de_novo	mothur
0.03	0.03	173142	2949470000	34178	99388	0.635314	0.999988	0.835144	0.999966	0.835144	0.999955	0.728387	0.721651	silva	mouse	bact_v4	63	de_novo	mothur
0.03	0.03	172230	2949470000	33602	100300	0.631967	0.999989	0.83675	0.999966	0.83675	0.999955	0.727164	0.720082	silva	mouse	bact_v4	64	de_novo	mothur
0.03	0.03	172955	2949470000	34394	99575	0.634627	0.999988	0.834125	0.999966	0.834125	0.999955	0.727549	0.720828	silva	mouse	bact_v4	65	de_novo	mothur
0.03	0.03	172393	2949470000	33564	100137	0.632565	0.999989	0.837034	0.999966	0.837034	0.999955	0.727631	0.720575	silva	mouse	bact_v4	66	de_novo	mothur
0.03	0.03	171994	2949470000	33333	100536	0.631101	0.999989	0.837659	0.999966	0.837659	0.999955	0.72706	0.719856	silva	mouse	bact_v4	67	de_novo	mothur
0.03	0.03	172668	2949470000	33830	99862	0.633574	0.999989	0.836173	0.999966	0.836173	0.999955	0.727837	0.72091	silva	mouse	bact_v4	68	de_novo	mothur
0.03	0.03	172691	2949470000	33716	99839	0.633659	0.999989	0.836653	0.999966	0.836653	0.999955	0.728094	0.721143	silva	mouse	bact_v4	69	de_novo	mothur
0.03	0.03	174166	2949460000	35634	98364	0.639071	0.999988	0.830153	0.999967	0.830153	0.999955	0.728351	0.722186	silva	mouse	bact_v4	70	de_novo	mothur
0.03	0.03	172230	2949470000	33717	100300	0.631967	0.999989	0.836283	0.999966	0.836283	0.999955	0.726961	0.719909	silva	mouse	bact_v4	71	de_novo	mothur
0.03	0.03	171777	2949470000	32930	100753	0.630305	0.999989	0.839136	0.999966	0.839136	0.999955	0.727242	0.719881	silva	mouse	bact_v4	72	de_novo	mothur
0.03	0.03	172554	2949470000	33655	99976	0.633156	0.999989	0.836792	0.999966	0.836792	0.999955	0.727866	0.720869	silva	mouse	bact_v4	73	de_novo	mothur
0.03	0.03	172999	2949470000	34091	99531	0.634789	0.999988	0.835381	0.999966	0.835381	0.999955	0.728189	0.7214	silva	mouse	bact_v4	74	de_novo	mothur
0.03	0.03	172855	2949470000	33800	99675	0.63426	0.999989	0.836442	0.999966	0.836442	0.999955	0.728348	0.721454	silva	mouse	bact_v4	75	de_novo	mothur
0.03	0.03	172202	2949470000	33239	100328	0.631864	0.999989	0.838207	0.999966	0.838207	0.999955	0.727738	0.720554	silva	mouse	bact_v4	76	de_novo	mothur
0.03	0.03	172789	2949470000	34922	99741	0.634018	0.999988	0.831872	0.999966	0.831872	0.999954	0.726217	0.719593	silva	mouse	bact_v4	77	de_novo	mothur
0.03	0.03	172852	2949470000	34117	99678	0.634249	0.999988	0.835159	0.999966	0.835159	0.999955	0.727783	0.720969	silva	mouse	bact_v4	78	de_novo	mothur
0.03	0.03	171489	2949470000	33470	101041	0.629248	0.999989	0.836699	0.999966	0.836699	0.999954	0.725576	0.718295	silva	mouse	bact_v4	79	de_novo	mothur
0.03	0.03	171607	2949470000	32827	100923	0.629681	0.999989	0.839425	0.999966	0.839425	0.999955	0.727007	0.719581	silva	mouse	bact_v4	80	de_novo	mothur
0.03	0.03	172861	2949470000	34037	99669	0.634282	0.999988	0.835489	0.999966	0.835489	0.999955	0.727946	0.721113	silva	mouse	bact_v4	81	de_novo	mothur
0.03	0.03	172155	2949470000	33527	100375	0.631692	0.999989	0.836996	0.999966	0.836996	0.999955	0.727112	0.719994	silva	mouse	bact_v4	82	de_novo	mothur
0.03	0.03	172484	2949470000	33662	100046	0.632899	0.999989	0.836708	0.999966	0.836708	0.999955	0.727682	0.720671	silva	mouse	bact_v4	83	de_novo	mothur
0.03	0.03	173484	2949470000	34988	99046	0.636568	0.999988	0.832169	0.999966	0.832169	0.999955	0.727806	0.721344	silva	mouse	bact_v4	84	de_novo	mothur
0.03	0.03	172945	2949470000	34322	99585	0.634591	0.999988	0.834407	0.999966	0.834407	0.999955	0.727651	0.720909	silva	mouse	bact_v4	85	de_novo	mothur
0.03	0.03	172660	2949470000	33657	99870	0.633545	0.999989	0.836868	0.999966	0.836868	0.999955	0.728122	0.721149	silva	mouse	bact_v4	86	de_novo	mothur
0.03	0.03	173682	2949470000	35032	98848	0.637295	0.999988	0.832153	0.999966	0.832153	0.999955	0.728214	0.721804	silva	mouse	bact_v4	87	de_novo	mothur
0.03	0.03	172339	2949470000	33634	100191	0.632367	0.999989	0.836707	0.999966	0.836707	0.999955	0.727375	0.720326	silva	mouse	bact_v4	88	de_novo	mothur
0.03	0.03	172969	2949470000	34127	99561	0.634679	0.999988	0.835212	0.999966	0.835212	0.999955	0.728052	0.721266	silva	mouse	bact_v4	89	de_novo	mothur
0.03	0.03	173654	2949460000	35874	98876	0.637192	0.999988	0.828787	0.999966	0.828787	0.999954	0.726681	0.720469	silva	mouse	bact_v4	90	de_novo	mothur
0.03	0.03	171135	2949470000	32311	101395	0.627949	0.999989	0.841181	0.999966	0.841181	0.999955	0.726766	0.719091	silva	mouse	bact_v4	91	de_novo	mothur
0.03	0.03	172098	2949470000	33739	100432	0.631483	0.999989	0.836089	0.999966	0.836089	0.999955	0.726598	0.719523	silva	mouse	bact_v4	92	de_novo	mothur
0.03	0.03	172303	2949470000	33391	100227	0.632235	0.999989	0.837667	0.999966	0.837667	0.999955	0.727716	0.720595	silva	mouse	bact_v4	93	de_novo	mothur
0.03	0.03	173118	2949470000	34296	99412	0.635225	0.999988	0.83465	0.999966	0.83465	0.999955	0.728121	0.721409	silva	mouse	bact_v4	94	de_novo	mothur
0.03	0.03	172233	2949470000	33275	100297	0.631978	0.999989	0.838084	0.999966	0.838084	0.999955	0.72775	0.720583	silva	mouse	bact_v4	95	de_novo	mothur
0.03	0.03	172675	2949470000	34261	99855	0.6336	0.999988	0.834437	0.999966	0.834437	0.999955	0.727096	0.72028	silva	mouse	bact_v4	96	de_novo	mothur
0.03	0.03	172965	2949470000	34713	99565	0.634664	0.999988	0.832852	0.999966	0.832852	0.999954	0.727014	0.720375	silva	mouse	bact_v4	97	de_novo	mothur
0.03	0.03	172485	2949470000	33580	100045	0.632903	0.999989	0.837042	0.999966	0.837042	0.999955	0.727829	0.720797	silva	mouse	bact_v4	98	de_novo	mothur
0.03	0.03	172808	2949470000	33683	99722	0.634088	0.999989	0.836879	0.999966	0.836879	0.999955	0.728439	0.721505	silva	mouse	bact_v4	99	de_novo	mothur
0.03	0.03	172266	2949470000	33541	100264	0.632099	0.999989	0.837027	0.999966	0.837027	0.999955	0.72736	0.72027	silva	mouse	bact_v4	100	de_novo	mothur
0.03	0.03	12655	37074200	2341	7004	0.643726	0.999937	0.843892	0.999811	0.843892	0.999748	0.736926	0.730342	rdp	mouse	bact_v4	1	de_novo	mothur
0.03	0.03	12805	37074000	2486	6854	0.651356	0.999933	0.837421	0.999815	0.837421	0.999748	0.738432	0.732761	rdp	mouse	bact_v4	2	de_novo	mothur
0.03	0.03	12766	37074100	2474	6893	0.649372	0.999933	0.837664	0.999814	0.837664	0.999747	0.737414	0.731597	rdp	mouse	bact_v4	3	de_novo	mothur
0.03	0.03	12756	37074100	2459	6903	0.648863	0.999934	0.838383	0.999814	0.838383	0.999748	0.737441	0.731548	rdp	mouse	bact_v4	4	de_novo	mothur
0.03	0.03	12568	37074300	2279	7091	0.6393	0.999939	0.846501	0.999809	0.846501	0.999747	0.735523	0.728453	rdp	mouse	bact_v4	5	de_novo	mothur
0.03	0.03	12648	37074200	2315	7011	0.643369	0.999938	0.845285	0.999811	0.845285	0.999749	0.73733	0.730634	rdp	mouse	bact_v4	6	de_novo	mothur
0.03	0.03	12766	37074100	2436	6893	0.649372	0.999934	0.839758	0.999814	0.839758	0.999749	0.738335	0.732394	rdp	mouse	bact_v4	7	de_novo	mothur
0.03	0.03	12831	37074000	2547	6828	0.652678	0.999931	0.834374	0.999816	0.834374	0.999747	0.737835	0.732426	rdp	mouse	bact_v4	8	de_novo	mothur
0.03	0.03	12784	37074100	2468	6875	0.650287	0.999933	0.838185	0.999815	0.838185	0.999748	0.738163	0.732377	rdp	mouse	bact_v4	9	de_novo	mothur
0.03	0.03	12735	37074100	2414	6924	0.647795	0.999935	0.84065	0.999813	0.84065	0.999748	0.73783	0.731728	rdp	mouse	bact_v4	10	de_novo	mothur
0.03	0.03	12708	37074100	2389	6951	0.646421	0.999936	0.841757	0.999813	0.841757	0.999748	0.737532	0.731269	rdp	mouse	bact_v4	11	de_novo	mothur
0.03	0.03	12810	37074000	2546	6849	0.65161	0.999931	0.834202	0.999815	0.834202	0.999747	0.737154	0.731686	rdp	mouse	bact_v4	12	de_novo	mothur
0.03	0.03	12806	37074000	2482	6853	0.651406	0.999933	0.83765	0.999815	0.83765	0.999748	0.738562	0.732881	rdp	mouse	bact_v4	13	de_novo	mothur
0.03	0.03	12758	37074100	2475	6901	0.648965	0.999933	0.837524	0.999814	0.837524	0.999747	0.737121	0.731285	rdp	mouse	bact_v4	14	de_novo	mothur
0.03	0.03	12774	37074000	2486	6885	0.649779	0.999933	0.83709	0.999814	0.83709	0.999747	0.737392	0.731636	rdp	mouse	bact_v4	15	de_novo	mothur
0.03	0.03	12657	37074200	2317	7002	0.643827	0.999938	0.845265	0.999811	0.845265	0.999749	0.737584	0.730921	rdp	mouse	bact_v4	16	de_novo	mothur
0.03	0.03	12773	37074000	2498	6886	0.649728	0.999933	0.836422	0.999814	0.836422	0.999747	0.737068	0.731348	rdp	mouse	bact_v4	17	de_novo	mothur
0.03	0.03	12690	37074100	2404	6969	0.645506	0.999935	0.840731	0.999812	0.840731	0.999747	0.73656	0.730297	rdp	mouse	bact_v4	18	de_novo	mothur
0.03	0.03	12779	37074100	2480	6880	0.650033	0.999933	0.837473	0.999814	0.837473	0.999748	0.737705	0.731943	rdp	mouse	bact_v4	19	de_novo	mothur
0.03	0.03	12685	37074100	2404	6974	0.645252	0.999935	0.840679	0.999812	0.840679	0.999747	0.736392	0.730114	rdp	mouse	bact_v4	20	de_novo	mothur
0.03	0.03	12773	37074100	2459	6886	0.649728	0.999934	0.838564	0.999814	0.838564	0.999748	0.738012	0.732166	rdp	mouse	bact_v4	21	de_novo	mothur
0.03	0.03	12636	37074200	2359	7023	0.642759	0.999936	0.842681	0.999811	0.842681	0.999747	0.735843	0.729266	rdp	mouse	bact_v4	22	de_novo	mothur
0.03	0.03	12607	37074300	2256	7052	0.641284	0.999939	0.848214	0.99981	0.848214	0.999749	0.737409	0.730375	rdp	mouse	bact_v4	23	de_novo	mothur
0.03	0.03	12830	37074000	2512	6829	0.652627	0.999932	0.836266	0.999816	0.836266	0.999748	0.738643	0.733122	rdp	mouse	bact_v4	24	de_novo	mothur
0.03	0.03	12904	37073900	2659	6755	0.656391	0.999928	0.829146	0.999818	0.829146	0.999746	0.737608	0.732724	rdp	mouse	bact_v4	25	de_novo	mothur
0.03	0.03	12662	37074200	2353	6997	0.644082	0.999937	0.84329	0.999811	0.84329	0.999748	0.736867	0.730346	rdp	mouse	bact_v4	26	de_novo	mothur
0.03	0.03	12872	37073900	2636	6787	0.654764	0.999929	0.830023	0.999817	0.830023	0.999746	0.737082	0.73205	rdp	mouse	bact_v4	27	de_novo	mothur
0.03	0.03	12804	37074000	2519	6855	0.651305	0.999932	0.835607	0.999815	0.835607	0.999747	0.737602	0.732034	rdp	mouse	bact_v4	28	de_novo	mothur
0.03	0.03	12727	37074200	2377	6932	0.647388	0.999936	0.842624	0.999813	0.842624	0.999749	0.738465	0.732215	rdp	mouse	bact_v4	29	de_novo	mothur
0.03	0.03	12923	37073900	2677	6736	0.657358	0.999928	0.828397	0.999818	0.828397	0.999746	0.737817	0.733033	rdp	mouse	bact_v4	30	de_novo	mothur
0.03	0.03	12791	37074000	2490	6868	0.650643	0.999933	0.837053	0.999815	0.837053	0.999748	0.737866	0.732169	rdp	mouse	bact_v4	31	de_novo	mothur
0.03	0.03	12657	37074100	2416	7002	0.643827	0.999935	0.839713	0.999811	0.839713	0.999746	0.735156	0.728838	rdp	mouse	bact_v4	32	de_novo	mothur
0.03	0.03	12756	37074100	2447	6903	0.648863	0.999934	0.839045	0.999814	0.839045	0.999748	0.737732	0.7318	rdp	mouse	bact_v4	33	de_novo	mothur
0.03	0.03	12691	37074100	2418	6968	0.645557	0.999935	0.839963	0.999812	0.839963	0.999747	0.736252	0.730039	rdp	mouse	bact_v4	34	de_novo	mothur
0.03	0.03	12827	37074000	2487	6832	0.652475	0.999933	0.8376	0.999816	0.8376	0.999749	0.739146	0.733537	rdp	mouse	bact_v4	35	de_novo	mothur
0.03	0.03	12715	37074100	2411	6944	0.646778	0.999935	0.840606	0.999813	0.840606	0.999748	0.737231	0.731062	rdp	mouse	bact_v4	36	de_novo	mothur
0.03	0.03	12763	37074000	2504	6896	0.649219	0.999932	0.835986	0.999814	0.835986	0.999747	0.736587	0.73086	rdp	mouse	bact_v4	37	de_novo	mothur
0.03	0.03	12666	37074200	2329	6993	0.644285	0.999937	0.844682	0.999811	0.844682	0.999749	0.737591	0.730998	rdp	mouse	bact_v4	38	de_novo	mothur
0.03	0.03	12659	37074200	2324	7000	0.643929	0.999937	0.844891	0.999811	0.844891	0.999749	0.737479	0.730847	rdp	mouse	bact_v4	39	de_novo	mothur
0.03	0.03	12755	37074100	2471	6904	0.64881200000000006	0.999933	0.837712	0.999814	0.837712	0.999747	0.737117	0.73126	rdp	mouse	bact_v4	40	de_novo	mothur
0.03	0.03	12707	37074200	2358	6952	0.646371	0.999936	0.843478	0.999813	0.843478	0.999749	0.738258	0.731886	rdp	mouse	bact_v4	41	de_novo	mothur
0.03	0.03	12668	37074200	2306	6991	0.644387	0.999938	0.846	0.999811	0.846	0.999749	0.738226	0.731557	rdp	mouse	bact_v4	42	de_novo	mothur
0.03	0.03	12736	37074100	2480	6923	0.647846	0.999933	0.837014	0.999813	0.837014	0.999747	0.73626	0.73038	rdp	mouse	bact_v4	43	de_novo	mothur
0.03	0.03	12772	37074100	2481	6887	0.649677	0.999933	0.837343	0.999814	0.837343	0.999747	0.737446	0.731668	rdp	mouse	bact_v4	44	de_novo	mothur
0.03	0.03	12706	37074100	2396	6953	0.64632	0.999935	0.841346	0.999812	0.841346	0.999748	0.737294	0.731049	rdp	mouse	bact_v4	45	de_novo	mothur
0.03	0.03	12764	37074100	2463	6895	0.64927	0.999934	0.838248	0.999814	0.838248	0.999748	0.737613	0.731755	rdp	mouse	bact_v4	46	de_novo	mothur
0.03	0.03	12783	37074000	2484	6876	0.650237	0.999933	0.837296	0.999815	0.837296	0.999748	0.737742	0.732005	rdp	mouse	bact_v4	47	de_novo	mothur
0.03	0.03	12816	37074000	2540	6843	0.651915	0.999931	0.834592	0.999815	0.834592	0.999747	0.7375	0.732029	rdp	mouse	bact_v4	48	de_novo	mothur
0.03	0.03	12742	37074100	2424	6917	0.648151	0.999935	0.840169	0.999813	0.840169	0.999748	0.737821	0.731773	rdp	mouse	bact_v4	49	de_novo	mothur
0.03	0.03	12713	37074100	2403	6946	0.646676	0.999935	0.841029	0.999813	0.841029	0.999748	0.737359	0.731157	rdp	mouse	bact_v4	50	de_novo	mothur
0.03	0.03	12692	37074100	2398	6967	0.645608	0.999935	0.841087	0.999812	0.841087	0.999748	0.736774	0.730496	rdp	mouse	bact_v4	51	de_novo	mothur
0.03	0.03	12738	37074000	2483	6921	0.647948	0.999933	0.83687	0.999813	0.83687	0.999746	0.736255	0.73039	rdp	mouse	bact_v4	52	de_novo	mothur
0.03	0.03	12819	37074000	2519	6840	0.652068	0.999932	0.835767	0.999816	0.835767	0.999748	0.738106	0.732577	rdp	mouse	bact_v4	53	de_novo	mothur
0.03	0.03	12729	37074100	2441	6930	0.64749	0.999934	0.83909	0.999813	0.83909	0.999747	0.736971	0.730943	rdp	mouse	bact_v4	54	de_novo	mothur
0.03	0.03	12783	37074100	2429	6876	0.650237	0.999934	0.840323	0.999815	0.840323	0.999749	0.739076	0.733159	rdp	mouse	bact_v4	55	de_novo	mothur
0.03	0.03	12664	37074200	2358	6995	0.644183	0.999936	0.84303	0.999811	0.84303	0.999748	0.736811	0.730313	rdp	mouse	bact_v4	56	de_novo	mothur
0.03	0.03	12749	37074100	2428	6910	0.648507	0.999935	0.840021	0.999814	0.840021	0.999748	0.737959	0.731944	rdp	mouse	bact_v4	57	de_novo	mothur
0.03	0.03	12731	37074100	2413	6928	0.647591	0.999935	0.840663	0.999813	0.840663	0.999748	0.73772	0.731604	rdp	mouse	bact_v4	58	de_novo	mothur
0.03	0.03	12686	37074200	2366	6973	0.645302	0.999936	0.842812	0.999812	0.842812	0.999748	0.737356	0.73095	rdp	mouse	bact_v4	59	de_novo	mothur
0.03	0.03	12821	37074000	2520	6838	0.652169	0.999932	0.835734	0.999816	0.835734	0.999748	0.738149	0.732629	rdp	mouse	bact_v4	60	de_novo	mothur
0.03	0.03	12783	37074100	2437	6876	0.650237	0.999934	0.839882	0.999815	0.839882	0.999749	0.738882	0.732991	rdp	mouse	bact_v4	61	de_novo	mothur
0.03	0.03	12738	37074100	2420	6921	0.647948	0.999935	0.840348	0.999813	0.840348	0.999748	0.737784	0.731712	rdp	mouse	bact_v4	62	de_novo	mothur
0.03	0.03	12747	37074100	2430	6912	0.648405	0.999934	0.839889	0.999814	0.839889	0.999748	0.737843	0.731829	rdp	mouse	bact_v4	63	de_novo	mothur
0.03	0.03	12723	37074200	2363	6936	0.647184	0.999936	0.843365	0.999813	0.843365	0.999749	0.738673	0.732364	rdp	mouse	bact_v4	64	de_novo	mothur
0.03	0.03	12841	37074000	2555	6818	0.653187	0.999931	0.834048	0.999816	0.834048	0.999747	0.737978	0.73262	rdp	mouse	bact_v4	65	de_novo	mothur
0.03	0.03	12792	37074000	2529	6867	0.650694	0.999932	0.834932	0.999815	0.834932	0.999747	0.736959	0.731389	rdp	mouse	bact_v4	66	de_novo	mothur
0.03	0.03	12788	37074000	2525	6871	0.650491	0.999932	0.835107	0.999815	0.835107	0.999747	0.736921	0.731328	rdp	mouse	bact_v4	67	de_novo	mothur
0.03	0.03	12802	37074100	2472	6857	0.651203	0.999933	0.838156	0.999815	0.838156	0.999749	0.73867	0.732946	rdp	mouse	bact_v4	68	de_novo	mothur
0.03	0.03	12743	37074100	2452	6916	0.648202	0.999934	0.838631	0.999813	0.838631	0.999747	0.737174	0.731222	rdp	mouse	bact_v4	69	de_novo	mothur
0.03	0.03	12808	37074000	2563	6851	0.651508	0.999931	0.833257	0.999815	0.833257	0.999746	0.736679	0.731259	rdp	mouse	bact_v4	70	de_novo	mothur
0.03	0.03	12795	37074000	2503	6864	0.650847	0.999932	0.836384	0.999815	0.836384	0.999747	0.737686	0.732042	rdp	mouse	bact_v4	71	de_novo	mothur
0.03	0.03	12654	37074100	2388	7005	0.643675	0.999936	0.841245	0.999811	0.841245	0.999747	0.735739	0.729316	rdp	mouse	bact_v4	72	de_novo	mothur
0.03	0.03	12898	37073900	2627	6761	0.656086	0.999929	0.830789	0.999818	0.830789	0.999747	0.738167	0.733174	rdp	mouse	bact_v4	73	de_novo	mothur
0.03	0.03	12667	37074200	2351	6992	0.644336	0.999937	0.843455	0.999811	0.843455	0.999748	0.737084	0.730571	rdp	mouse	bact_v4	74	de_novo	mothur
0.03	0.03	12726	37074100	2419	6933	0.647337	0.999935	0.840277	0.999813	0.840277	0.999748	0.737405	0.731295	rdp	mouse	bact_v4	75	de_novo	mothur
0.03	0.03	12617	37074200	2319	7042	0.641793	0.999937	0.844738	0.99981	0.844738	0.999748	0.736187	0.729412	rdp	mouse	bact_v4	76	de_novo	mothur
0.03	0.03	12688	37074200	2366	6971	0.645404	0.999936	0.842832	0.999812	0.842832	0.999748	0.737423	0.731023	rdp	mouse	bact_v4	77	de_novo	mothur
0.03	0.03	12780	37074000	2529	6879	0.650084	0.999932	0.834803	0.999814	0.834803	0.999746	0.736556	0.730954	rdp	mouse	bact_v4	78	de_novo	mothur
0.03	0.03	12621	37074200	2320	7038	0.641996	0.999937	0.844723	0.99981	0.844723	0.999748	0.736297	0.729538	rdp	mouse	bact_v4	79	de_novo	mothur
0.03	0.03	12758	37074100	2405	6901	0.648965	0.999935	0.84139	0.999814	0.84139	0.999749	0.738822	0.732755	rdp	mouse	bact_v4	80	de_novo	mothur
0.03	0.03	12821	37073900	2585	6838	0.652169	0.99993	0.832208	0.999816	0.832208	0.999746	0.736588	0.73127	rdp	mouse	bact_v4	81	de_novo	mothur
0.03	0.03	12656	37074200	2347	7003	0.643776	0.999937	0.843565	0.999811	0.843565	0.999748	0.736812	0.730252	rdp	mouse	bact_v4	82	de_novo	mothur
0.03	0.03	12844	37073900	2636	6815	0.653339	0.999929	0.829716	0.999816	0.829716	0.999745	0.736143	0.73104	rdp	mouse	bact_v4	83	de_novo	mothur
0.03	0.03	12781	37074000	2510	6878	0.650135	0.999932	0.835851	0.999815	0.835851	0.999747	0.737047	0.731388	rdp	mouse	bact_v4	84	de_novo	mothur
0.03	0.03	12778	37074100	2479	6881	0.649982	0.999933	0.837517	0.999814	0.837517	0.999748	0.737696	0.731928	rdp	mouse	bact_v4	85	de_novo	mothur
0.03	0.03	12756	37074100	2434	6903	0.648863	0.999934	0.839763	0.999814	0.839763	0.999748	0.738048	0.732073	rdp	mouse	bact_v4	86	de_novo	mothur
0.03	0.03	12662	37074200	2331	6997	0.644082	0.999937	0.844527	0.999811	0.844527	0.999749	0.737408	0.730809	rdp	mouse	bact_v4	87	de_novo	mothur
0.03	0.03	12746	37074100	2442	6913	0.648354	0.999934	0.839215	0.999814	0.839215	0.999748	0.737518	0.731541	rdp	mouse	bact_v4	88	de_novo	mothur
0.03	0.03	12752	37074100	2451	6907	0.64866	0.999934	0.838782	0.999814	0.838782	0.999748	0.737501	0.73157	rdp	mouse	bact_v4	89	de_novo	mothur
0.03	0.03	12754	37074000	2483	6905	0.648761	0.999933	0.837041	0.999814	0.837041	0.999747	0.736793	0.730972	rdp	mouse	bact_v4	90	de_novo	mothur
0.03	0.03	12902	37073900	2665	6757	0.65629	0.999928	0.828805	0.999818	0.828805	0.999746	0.737399	0.732527	rdp	mouse	bact_v4	91	de_novo	mothur
0.03	0.03	12700	37074100	2407	6959	0.646015	0.999935	0.84067	0.999812	0.84067	0.999748	0.736824	0.730599	rdp	mouse	bact_v4	92	de_novo	mothur
0.03	0.03	12792	37073900	2602	6867	0.650694	0.99993	0.830973	0.999815	0.830973	0.999745	0.735208	0.729866	rdp	mouse	bact_v4	93	de_novo	mothur
0.03	0.03	12595	37074300	2257	7064	0.640673	0.999939	0.848034	0.999809	0.848034	0.999749	0.73698	0.729912	rdp	mouse	bact_v4	94	de_novo	mothur
0.03	0.03	12846	37073900	2634	6813	0.653441	0.999929	0.829845	0.999816	0.829845	0.999745	0.736258	0.731153	rdp	mouse	bact_v4	95	de_novo	mothur
0.03	0.03	12685	37074200	2365	6974	0.645252	0.999936	0.842857	0.999812	0.842857	0.999748	0.737346	0.730934	rdp	mouse	bact_v4	96	de_novo	mothur
0.03	0.03	12748	37074100	2427	6911	0.648456	0.999935	0.840066	0.999814	0.840066	0.999748	0.73795	0.731929	rdp	mouse	bact_v4	97	de_novo	mothur
0.03	0.03	12650	37074200	2318	7009	0.643471	0.999937	0.845136	0.999811	0.845136	0.999749	0.737324	0.730644	rdp	mouse	bact_v4	98	de_novo	mothur
0.03	0.03	12627	37074200	2380	7032	0.642301	0.999936	0.841407	0.99981	0.841407	0.999746	0.735025	0.728495	rdp	mouse	bact_v4	99	de_novo	mothur
0.03	0.03	12727	37074100	2417	6932	0.647388	0.999935	0.840399	0.999813	0.840399	0.999748	0.737488	0.731374	rdp	mouse	bact_v4	100	de_novo	mothur
0.03	0.03	238933	5471250000	53835	134345	0.640094	0.99999	0.816117	0.999975	0.816117	0.999966	0.72275	0.717467	gg	mouse	bact_v4	1	de_novo	mothur
0.03	0.03	238770	5471250000	53378	134508	0.639657	0.99999	0.817291	0.999975	0.817291	0.999966	0.723023	0.717646	gg	mouse	bact_v4	2	de_novo	mothur
0.03	0.03	238119	5471250000	52452	135159	0.637913	0.99999	0.819486	0.999975	0.819486	0.999966	0.723006	0.717389	gg	mouse	bact_v4	3	de_novo	mothur
0.03	0.03	238001	5471250000	52424	135277	0.637597	0.99999	0.819492	0.999975	0.819492	0.999966	0.722829	0.717191	gg	mouse	bact_v4	4	de_novo	mothur
0.03	0.03	238963	5471250000	53316	134315	0.640174	0.99999	0.817585	0.999975	0.817585	0.999966	0.723446	0.71808399999999994	gg	mouse	bact_v4	5	de_novo	mothur
0.03	0.03	239600	5471250000	54008	133678	0.641881	0.99999	0.816054	0.999976	0.816054	0.999966	0.72373	0.718564	gg	mouse	bact_v4	6	de_novo	mothur
0.03	0.03	238521	5471250000	52614	134757	0.63899	0.99999	0.81928	0.999975	0.81928	0.999966	0.723525	0.71799	gg	mouse	bact_v4	7	de_novo	mothur
0.03	0.03	238799	5471250000	52976	134479	0.639735	0.99999	0.818435	0.999975	0.818435	0.999966	0.723573	0.718135	gg	mouse	bact_v4	8	de_novo	mothur
0.03	0.03	238228	5471250000	52651	135050	0.638205	0.99999	0.818993	0.999975	0.818993	0.999966	0.722954	0.717385	gg	mouse	bact_v4	9	de_novo	mothur
0.03	0.03	239266	5471250000	53953	134012	0.640986	0.99999	0.815998	0.999976	0.815998	0.999966	0.723201	0.717981	gg	mouse	bact_v4	10	de_novo	mothur
0.03	0.03	238932	5471250000	53374	134346	0.640091	0.99999	0.817404	0.999975	0.817404	0.999966	0.723318	0.717962	gg	mouse	bact_v4	11	de_novo	mothur
0.03	0.03	239060	5471250000	53805	134218	0.640434	0.99999	0.816281	0.999975	0.816281	0.999966	0.723015	0.717744	gg	mouse	bact_v4	12	de_novo	mothur
0.03	0.03	237707	5471250000	51939	135571	0.63681	0.999991	0.820681	0.999975	0.820681	0.999966	0.722907	0.717147	gg	mouse	bact_v4	13	de_novo	mothur
0.03	0.03	238802	5471250000	53020	134476	0.639743	0.99999	0.818314	0.999975	0.818314	0.999966	0.723524	0.718094	gg	mouse	bact_v4	14	de_novo	mothur
0.03	0.03	238474	5471250000	52760	134804	0.638864	0.99999	0.81884	0.999975	0.81884	0.999966	0.723259	0.717742	gg	mouse	bact_v4	15	de_novo	mothur
0.03	0.03	238758	5471250000	52822	134520	0.639625	0.99999	0.818842	0.999975	0.818842	0.999966	0.723691	0.718223	gg	mouse	bact_v4	16	de_novo	mothur
