label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	fraction_mapped	ref_weight	ref_frac	sample_frac	tool	criteria
0.03	0.03	12249	34661100	8410790000	4099080	5976790	0.8529	0.9995	0.8942	0.9993	0.8942	0.9988	0.8727	0.8731	501.2674	00:08:21	15131.23	15550.46	15122.04	15123.68	1740.55	2.28	0	human	silva	bact_v4	94	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12271	34651600	8410880000	4003370	5986300	0.8527	0.9995	0.8964	0.9993	0.8964	0.9988	0.8737	0.874	550.504	00:09:10	7513.29	7929.71	7505.13	7507.2	10.99	0.06	0	human	silva	bact_v4	95	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12250	34643100	8410890000	3999340	5994760	0.8525	0.9995	0.8965	0.9993	0.8965	0.9988	0.8736	0.8739	570.6764	00:09:30	7992.79	8417.77	7988.57	7990.08	1703.25	2.3	0	human	silva	bact_v4	96	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12230	34655900	8410920000	3965810	5981990	0.8528	0.9995	0.8973	0.9993	0.8973	0.9988	0.8742	0.8745	637.1815	00:10:37	7609.57	8026	7607.09	7607.56	1761.8	2.29	0	human	silva	bact_v4	97	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12255	34623500	8410810000	4077200	6014390	0.852	0.9995	0.8946	0.9993	0.8946	0.9988	0.8725	0.8728	520.1782	00:08:40	15108.08	15526.66	15102.25	15104.03	1722.41	0.05	0	human	silva	bact_v4	98	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12219	34689400	8410110000	4778020	5948540	0.8536	0.9994	0.8789	0.9993	0.8789	0.9987	0.8656	0.8661	539.9274	00:08:59	8781.99	9202.41	8774.53	8776.6	117.16	2.3	0	human	silva	bact_v4	99	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	12270	34655200	8410810000	4081820	5982710	0.8528	0.9995	0.8946	0.9993	0.8946	0.9988	0.8729	0.8732	597.8654	00:09:57	15125.18	15546.51	15122.79	15123.15	26.52	2.28	0	human	silva	bact_v4	100	open	FALSE	1	NA	NA	NA	mothur	NA
0.03	0.03	1772	33155700	8411100000	3786780	7482230	0.81588	0.99955	0.897495	0.999111	0.897495	0.998667	0.855056	0.854744	392.5739	00:06:32	3934.21	4351.25	3931.56	3932.04	1761.8	2.2	0	human	silva	bact_v4	1	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1766	33206000	8411100000	3783650	7431950	0.817118	0.99955	0.89771	0.999117	0.89771	0.998674	0.85581	0.85552	442.2332	00:07:22	3933.45	4349.75	3930.74	3931.12	1761.8	2.19	0	human	silva	bact_v4	2	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1770	33106500	8411080000	3807800	7531420	0.81467	0.999547	0.896847	0.999105	0.896847	0.998659	0.854108	0.853786	348.6593	00:05:48	3934.2	4351.25	3931.55	3932.13	1761.8	2.19	0	human	silva	bact_v4	3	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1769	33153400	8410980000	3908060	7484540	0.815824	0.999536	0.894552	0.999111	0.894552	0.998653	0.853614	0.853376	463.6837	00:07:43	3934.25	4351.25	3931.55	3931.91	1761.8	0.03	0	human	silva	bact_v4	4	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1767	33328100	8411090000	3795850	7309830	0.820123	0.999549	0.897752	0.999132	0.897752	0.998687	0.857409	0.857183	464.2787	00:07:44	3934.07	4351.24	3926.56	3928.15	1726.9	0.06	0	human	silva	bact_v4	5	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1770	33236500	8411100000	3788270	7401370	0.81787	0.99955	0.897683	0.999121	0.897683	0.998677	0.856192	0.85592	452.134	00:07:32	3933.44	4349.74	3928.54	3928.93	33.64	2.21	0	human	silva	bact_v4	6	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1770	33270900	8411100000	3791360	7366980	0.818717	0.999549	0.897703	0.999125	0.897703	0.99868	0.856647	0.856392	343.692	00:05:43	3934.24	4351.24	3926.13	3928.13	866.5	0.03	0	human	silva	bact_v4	7	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1768	33034700	8411070000	3814410	7603250	0.812903	0.999547	0.896486	0.999097	0.896486	0.99865	0.853004	0.852651	374.2359	00:06:14	3933.44	4349.74	3925.32	3926.82	1735.49	0.03	0	human	silva	bact_v4	8	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1769	33122700	8411090000	3795370	7515170	0.81507	0.999549	0.897195	0.999107	0.897195	0.998662	0.854485	0.854163	414.8174	00:06:54	3933.44	4349.74	3925.23	3927.18	51.9	2.2	0	human	silva	bact_v4	9	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1772	33181900	8411090000	3800890	7456010	0.816526	0.999548	0.897225	0.999114	0.897225	0.998669	0.855266	0.854976	368.3683	00:06:08	3933.45	4349.74	3925.24	3927.25	14.06	2.2	0	human	silva	bact_v4	10	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1774	33295900	8411060000	3826150	7341960	0.819332	0.999545	0.896931	0.999128	0.896931	0.998679	0.856599	0.856377	351.1575	00:05:51	3934.15	4351.24	3931.61	3932.2	1761.81	2.19	0	human	silva	bact_v4	11	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1769	33222300	8411060000	3823400	7415620	0.81752	0.999546	0.896792	0.999119	0.896792	0.998671	0.85558	0.85532300000000006	380.2221	00:06:20	3933.45	4349.74	3925.31	3927.34	488.47	2.2	0	human	silva	bact_v4	12	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1766	33141500	8411070000	3816580	7496360	0.815533	0.999546	0.896732	0.99911	0.896732	0.998662	0.854507	0.854207	392.239	00:06:32	3933.45	4349.74	3925.24	3927.23	23.59	2.2	0	human	silva	bact_v4	13	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1773	33121400	8410960000	3930420	7516550	0.815036	0.999533	0.893921	0.999107	0.893921	0.998646	0.852897	0.852658	347.4159	00:05:47	3934.23	4351.24	3926.15	3929.2	1744.81	2.19	0	human	silva	bact_v4	14	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1768	33092400	8411100000	3785800	7545520	0.814323	0.99955	0.897343	0.999104	0.897343	0.99866	0.854163	0.85382	411.4861	00:06:51	3933.44	4349.74	3925.27	3926.8	1704.61	2.2	0	human	silva	bact_v4	15	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1768	33261000	8411100000	3790330	7376880	0.818473	0.99955	0.897701	0.999124	0.897701	0.998679	0.856518	0.856258	468.5131	00:07:48	3934.24	4351.24	3926.13	3927.69	444.66	2.21	0	human	silva	bact_v4	16	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1772	33140000	8411070000	3821940	7497910	0.815495	0.999546	0.896598	0.999109	0.896598	0.998661	0.854422	0.854125	341.9806	00:05:41	3933.44	4349.74	3925.34	3927.32	1761.81	0.03	0	human	silva	bact_v4	17	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1764	33293900	8411100000	3784730	7343960	0.819283	0.99955	0.897927	0.999128	0.897927	0.998684	0.857052	0.856804	394.8864	00:06:34	3933.45	4349.74	3925.24	3927.26	12.45	2.19	0	human	silva	bact_v4	18	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1770	33190200	8411080000	3807420	7447680	0.816731	0.999548	0.89709	0.999115	0.89709	0.998669	0.855309	0.855026	403.5923	00:06:43	3933.44	4349.74	3925.24	3926.78	419.46	0.04	0	human	silva	bact_v4	19	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1768	33261000	8411100000	3790160	7376860	0.818473	0.99955	0.897705	0.999124	0.897705	0.998679	0.85652	0.85626	363.3944	00:06:03	3933.45	4349.74	3925.24	3927.3	38.11	2.19	0	human	silva	bact_v4	20	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1766	33188100	8411080000	3807340	7449820	0.816678	0.999548	0.897086	0.999115	0.897086	0.998669	0.855279	0.854996	383.9923	00:06:23	3934.23	4351.24	3931.54	3932	1761.81	2.2	0	human	silva	bact_v4	21	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1772	33348600	8411070000	3816820	7289320	0.820627	0.999546	0.897302	0.999134	0.897302	0.998687	0.857457	0.857254	448.4478	00:07:28	3933.45	4349.74	3925.24	3928.27	1736.39	2.21	0	human	silva	bact_v4	22	closed	FALSE	0.683	NA	NA	NA	mothur	NA
0.03	0.03	1765	33293800	8411070000	3814990	7344080	0.81928	0.999547	0.897195	0.999128	0.897195	0.99868	0.856699	0.856469	348.5242	00:05:48	3934.2	4351.24	3926.16	3928.13	1729.91	2.19	0	human	silva	bact_v4	23	closed	FALSE	0.681	NA	NA	NA	mothur	NA
0.03	0.03	1767	33830800	8410230000	4660350	6807080	0.832494	0.999446	0.878924	0.999191	0.878924	0.998644	0.854716	0.855079	347.9241	00:05:47	3934.24	4351.24	3931.55	3931.92	1761.81	2.19	0	human	silva	bact_v4	24	closed	FALSE	0.689	NA	NA	NA	mothur	NA
0.03	0.03	1770	33188200	8411100000	3785640	7449700	0.816681	0.99955	0.897613	0.999115	0.897613	0.998671	0.855533	0.855237	505.2047	00:08:25	3934.07	4351.24	3928.61	3929.05	1750.07	2.23	0	human	silva	bact_v4	25	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1767	33152400	8411100000	3788860	7485540	0.815799	0.99955	0.897435	0.999111	0.897435	0.998667	0.854984	0.854672	350.3736	00:05:50	3934.24	4351.24	3926.16	3928.14	1425.58	2.19	0	human	silva	bact_v4	26	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1776	33263900	8410980000	3908040	7373990	0.818544	0.999536	0.894866	0.999124	0.894866	0.998666	0.855193	0.855005	384.1349	00:06:24	3934.23	4351.24	3926.13	3929.19	13.73	2.19	0	human	silva	bact_v4	27	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1770	33098900	8411080000	3806680	7539040	0.814483	0.999548	0.896853	0.999104	0.896853	0.998658	0.854012	0.853686	345.3463	00:05:45	3934.23	4351.24	3931.54	3931.92	1761.8	0.03	0	human	silva	bact_v4	28	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1767	33220000	8411050000	3842410	7417940	0.817463	0.999543	0.896326	0.999119	0.896326	0.998668	0.855327	0.85508	361.4031	00:06:01	3933.45	4349.74	3925.24	3926.8	11.95	2.19	0	human	silva	bact_v4	29	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1773	33176600	8411020000	3865090	7461280	0.816396	0.999541	0.895656	0.999114	0.895656	0.99866	0.854444	0.854191	474.9268	00:07:54	3934.23	4351.24	3926.46	3929.36	1761.81	2.21	0	human	silva	bact_v4	30	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1764	33122700	8411090000	3799090	7515230	0.815068	0.999549	0.897104	0.999107	0.897104	0.998662	0.854441	0.854121	366.9757	00:06:06	3933.45	4349.74	3925.24	3926.8	19.47	2.19	0	human	silva	bact_v4	31	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1770	33284900	8411010000	3876620	7353040	0.81906	0.999539	0.895682	0.999127	0.895682	0.998672	0.855856	0.855659	388.2231	00:06:28	3934.24	4351.24	3926.13	3929.07	63.33	2.19	0	human	silva	bact_v4	32	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1768	33672400	8410340000	4551840	6965540	0.828595	0.999459	0.880917	0.999172	0.880917	0.998638	0.853676	0.853956	375.7299	00:06:15	3933.49	4349.74	3925.24	3926.79	0	2.19	0	human	silva	bact_v4	33	closed	FALSE	0.686	NA	NA	NA	mothur	NA
0.03	0.03	1771	33141800	8411070000	3817010	7496130	0.815538	0.999546	0.896723	0.99911	0.896723	0.998662	0.854505	0.854206	380.7777	00:06:20	3933.44	4349.74	3925.24	3928.19	18.27	2.19	0	human	silva	bact_v4	34	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1775	32967000	8411000000	3884680	7670880	0.811238	0.999538	0.894586	0.999089	0.894586	0.998633	0.851217	0.850876	382.9842	00:06:22	3933.45	4349.74	3925.35	3928.39	1751.71	2.2	0	human	silva	bact_v4	35	closed	FALSE	0.675	NA	NA	NA	mothur	NA
0.03	0.03	1771	33211900	8411120000	3770980	7425990	0.817264	0.999552	0.898034	0.999118	0.898034	0.998676	0.856042	0.855748	357.4827	00:05:57	3933.45	4349.74	3925.24	3926.78	1641.54	2.19	0	human	silva	bact_v4	36	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1770	33264200	8411110000	3781490	7373740	0.81855	0.999551	0.897923	0.999124	0.897923	0.998681	0.856665	0.856402	365.5071	00:06:05	3933.45	4349.74	3925.24	3927.26	1677.81	2.19	0	human	silva	bact_v4	37	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1769	33107700	8411090000	3793040	7530160	0.814701	0.999549	0.89721	0.999106	0.89721	0.998661	0.854298	0.853967	376.0553	00:06:16	3933.44	4349.74	3925.24	3927.28	19.38	2.19	0	human	silva	bact_v4	38	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1768	33097900	8411100000	3790700	7540000	0.814459	0.99955	0.897239	0.999104	0.897239	0.99866	0.854185	0.853847	344.8249	00:05:44	3934.24	4351.24	3926.16	3929.21	1732.64	0.03	0	human	silva	bact_v4	39	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1765	33263500	8411090000	3797560	7374450	0.818533	0.999549	0.897532	0.999124	0.897532	0.998679	0.856468	0.856214	373.8239	00:06:13	3933.44	4349.74	3925.24	3928.33	173.58	0.03	0	human	silva	bact_v4	40	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1771	33197300	8411070000	3820920	7440560	0.816906	0.999546	0.896783	0.999116	0.896783	0.998668	0.855253	0.854983	374.6549	00:06:14	3933.44	4349.74	3925.24	3927.36	21.93	0.03	0	human	silva	bact_v4	41	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1773	32981200	8411100000	3783070	7656710	0.811587	0.99955	0.897099	0.999091	0.897099	0.998647	0.852604	0.852203	383.0327	00:06:23	3934.07	4351.24	3931.54	3931.97	1761.8	2.2	0	human	silva	bact_v4	42	closed	FALSE	0.673	NA	NA	NA	mothur	NA
0.03	0.03	1771	33030900	8411050000	3836600	7607020	0.81281	0.999544	0.895935	0.999096	0.895935	0.998647	0.852691	0.852351	487.7016	00:08:07	3933.44	4349.74	3925.24	3928.17	1485.17	2.21	0	human	silva	bact_v4	43	closed	FALSE	0.674	NA	NA	NA	mothur	NA
0.03	0.03	1771	33147900	8411090000	3802810	7489960	0.81569	0.999548	0.897084	0.99911	0.897084	0.998664	0.854759	0.854453	348.0596	00:05:48	3934.24	4351.24	3926.13	3929.16	1468.99	2.19	0	human	silva	bact_v4	44	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1771	33094500	8411100000	3787720	7543390	0.814376	0.99955	0.897302	0.999104	0.897302	0.99866	0.854171	0.85383	445.5745	00:07:25	3933.49	4349.74	3930.85	3931.45	1761.8	2.2	0	human	silva	bact_v4	45	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1767	33327800	8411090000	3796720	7310130	0.820115	0.999549	0.89773	0.999132	0.89773	0.998686	0.857395	0.857169	476.0529	00:07:56	3933.44	4349.74	3925.24	3927.27	191.58	2.21	0	human	silva	bact_v4	46	closed	FALSE	0.681	NA	NA	NA	mothur	NA
0.03	0.03	1769	33302200	8411060000	3828330	7335680	0.819487	0.999545	0.896895	0.999129	0.896895	0.99868	0.856663	0.856445	410.086	00:06:50	3933.45	4349.74	3925.24	3926.76	2.6	2.2	0	human	silva	bact_v4	47	closed	FALSE	0.681	NA	NA	NA	mothur	NA
0.03	0.03	1769	33089400	8411100000	3786400	7548530	0.814249	0.99955	0.89732	0.999103	0.89732	0.998659	0.854113	0.853769	348.1964	00:05:48	3934.17	4351.24	3926.12	3927.67	24.08	2.19	0	human	silva	bact_v4	48	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1776	33128100	8411070000	3815740	7509790	0.815202	0.999547	0.896715	0.999108	0.896715	0.998661	0.854325	0.854018	353.6002	00:05:53	3933.99	4351.24	3926.16	3927.67	59.5	2.19	0	human	silva	bact_v4	49	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1772	33205500	8411120000	3772950	7432370	0.817108	0.999552	0.897969	0.999117	0.897969	0.998675	0.855929	0.855632	454.9571	00:07:34	3933.44	4349.74	3925.47	3927.25	19.32	2.21	0	human	silva	bact_v4	50	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1773	33352100	8411090000	3801770	7285760	0.820715	0.999548	0.897675	0.999135	0.897675	0.998689	0.857683	0.857472	370.1431	00:06:10	3933.45	4349.74	3925.24	3927.3	17.3	2.19	0	human	silva	bact_v4	51	closed	FALSE	0.683	NA	NA	NA	mothur	NA
0.03	0.03	1768	33144400	8411090000	3801330	7493480	0.815604	0.999548	0.89711	0.99911	0.89711	0.998664	0.854725	0.854418	403.5776	00:06:43	3933.44	4349.74	3925.25	3927.29	160.39	0.04	0	human	silva	bact_v4	52	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1773	33144400	8410980000	3908150	7493510	0.815603	0.999536	0.894524	0.99911	0.894524	0.998652	0.853484	0.853242	360.2909	00:06:00	3933.44	4349.74	3925.24	3927.27	315.49	2.19	0	human	silva	bact_v4	53	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1770	33279500	8411100000	3791840	7358420	0.818927	0.999549	0.897715	0.999126	0.897715	0.998681	0.856763	0.856513	456.3433	00:07:36	3933.45	4349.74	3925.47	3927.36	1741.03	2.2	0	human	silva	bact_v4	54	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1772	33245800	8411080000	3804290	7392060	0.8181	0.999548	0.897321	0.999122	0.897321	0.998676	0.856139	0.855881	348.3544	00:05:48	3934.23	4351.24	3926.15	3928.11	1475.03	2.19	0	human	silva	bact_v4	55	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1770	33143600	8411080000	3808250	7494330	0.815583	0.999547	0.89694	0.99911	0.89694	0.998663	0.854633	0.854329	352.6492	00:05:52	3934.24	4351.24	3931.55	3932	1761.8	2.19	0	human	silva	bact_v4	56	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1771	33068700	8411090000	3801040	7569230	0.81374	0.999548	0.896906	0.999101	0.896906	0.998655	0.853646	0.853301	348.3182	00:05:48	3934.23	4351.24	3926.15	3929.19	1744.44	2.19	0	human	silva	bact_v4	57	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1768	33255400	8411090000	3802440	7382550	0.818333	0.999548	0.897392	0.999123	0.897392	0.998677	0.856296	0.856041	409.7622	00:06:49	3933.44	4349.74	3928.45	3928.89	35.97	2.36	0	human	silva	bact_v4	58	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1767	33092800	8411080000	3805340	7545150	0.814332	0.999548	0.896869	0.999104	0.896869	0.998658	0.85394	0.85361	358.2073	00:05:58	3933.44	4349.74	3925.24	3927.19	381.55	2.19	0	human	silva	bact_v4	59	closed	FALSE	0.677	NA	NA	NA	mothur	NA
0.03	0.03	1767	33806800	8410240000	4643400	6831100	0.831903	0.999448	0.879236	0.999188	0.879236	0.998643	0.854564	0.854915	345.7186	00:05:45	3933.44	4349.74	3925.31	3926.88	1294.57	0.03	0	human	silva	bact_v4	60	closed	FALSE	0.689	NA	NA	NA	mothur	NA
0.03	0.03	1770	33164300	8411070000	3820640	7473650	0.816092	0.999546	0.896697	0.999112	0.896697	0.998664	0.854784	0.854498	388.3152	00:06:28	3934.06	4351.24	3926.15	3929.2	1738.27	2.2	0	human	silva	bact_v4	61	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1772	33102900	8411080000	3809250	7534980	0.814582	0.999547	0.896802	0.999105	0.896802	0.998658	0.85404	0.853717	368.2505	00:06:08	3933.44	4349.74	3925.24	3927.25	17.84	2.19	0	human	silva	bact_v4	62	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1768	33237300	8411100000	3784110	7400570	0.81789	0.99955	0.897786	0.999121	0.897786	0.998677	0.856252	0.855978	530.5229	00:08:50	3933.44	4349.74	3930.75	3931.29	1761.42	2.23	0	human	silva	bact_v4	63	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1768	33154800	8411060000	3828580	7483080	0.815859	0.999545	0.896478	0.999111	0.896478	0.998662	0.854557	0.854271	403.4608	00:06:43	3933.44	4349.74	3925.24	3926.77	84.75	0.03	0	human	silva	bact_v4	64	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1768	33146900	8411070000	3817980	7490980	0.815665	0.999546	0.896713	0.99911	0.896713	0.998663	0.854568	0.854271	410.4859	00:06:50	3933.44	4349.74	3925.24	3928.34	17.42	2.2	0	human	silva	bact_v4	65	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1769	33188300	8411080000	3810260	7449620	0.816683	0.999547	0.897016	0.999115	0.897016	0.998668	0.855248	0.854967	361.5333	00:06:01	3933.44	4349.74	3925.24	3927.19	1361.35	2.19	0	human	silva	bact_v4	66	closed	FALSE	0.681	NA	NA	NA	mothur	NA
0.03	0.03	1770	33209300	8411100000	3784080	7428590	0.817201	0.99955	0.897709	0.999118	0.897709	0.998674	0.855853	0.855565	406.3343	00:06:46	3933.45	4349.74	3925.25	3927.28	30	2.2	0	human	silva	bact_v4	67	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1765	33275900	8411100000	3792580	7362030	0.818838	0.999549	0.897687	0.999125	0.897687	0.998681	0.856703	0.856452	370.1356	00:06:10	3933.44	4349.74	3925.24	3928.33	12.58	0.03	0	human	silva	bact_v4	68	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1770	33002300	8411090000	3802740	7635570	0.812107	0.999548	0.896679	0.999093	0.896679	0.998647	0.852677	0.8523	365.7556	00:06:05	3933.45	4349.74	3925.24	3927.28	16.62	2.2	0	human	silva	bact_v4	69	closed	FALSE	0.673	NA	NA	NA	mothur	NA
0.03	0.03	1773	33211300	8411060000	3824570	7426650	0.817248	0.999545	0.896733	0.999118	0.896733	0.998669	0.85541	0.855148	389.7543	00:06:29	3933.44	4349.74	3925.23	3927.16	11.1	2.19	0	human	silva	bact_v4	70	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1770	33165200	8411070000	3817890	7472690	0.816115	0.999546	0.896767	0.999112	0.896767	0.998665	0.85483	0.854542	372.2737	00:06:12	3933.44	4349.74	3925.23	3926.8	12.29	0.03	0	human	silva	bact_v4	71	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1765	33738600	8410260000	4632440	6899320	0.830225	0.999449	0.879273	0.99918	0.879273	0.998636	0.853715	0.854045	349.8366	00:05:49	3934.23	4351.24	3931.54	3931.93	1761.81	2.19	0	human	silva	bact_v4	72	closed	FALSE	0.688	NA	NA	NA	mothur	NA
0.03	0.03	1777	33133400	8411000000	3892080	7504480	0.815333	0.999537	0.894881	0.999109	0.894881	0.998652	0.853514	0.853257	370.4879	00:06:10	3933.45	4349.74	3925.24	3926.81	26.28	0.03	0	human	silva	bact_v4	73	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1765	33161700	8411060000	3824810	7476180	0.816029	0.999545	0.896589	0.999112	0.896589	0.998663	0.854699	0.854414	375.7449	00:06:15	3933.45	4349.74	3925.24	3928.35	23.54	0.03	0	human	silva	bact_v4	74	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1769	33140200	8410990000	3896480	7497680	0.8155	0.999537	0.894794	0.999109	0.894794	0.998652	0.85356	0.853309	369.9701	00:06:09	3933.45	4349.74	3925.24	3927.28	1375.7	0.03	0	human	silva	bact_v4	75	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1769	33278700	8411100000	3789880	7359160	0.818909	0.99955	0.89776	0.999126	0.89776	0.998681	0.856776	0.856524	494.463	00:08:14	3933.45	4349.74	3925.29	3927.17	4.05	0.05	0	human	silva	bact_v4	76	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1771	33078100	8411100000	3786230	7559840	0.813971	0.99955	0.897293	0.999102	0.897293	0.998658	0.853953	0.853603	347.0973	00:05:47	3934.23	4351.24	3926.12	3928.07	21.11	2.19	0	human	silva	bact_v4	77	closed	FALSE	0.676	NA	NA	NA	mothur	NA
0.03	0.03	1770	33210600	8411070000	3821520	7427290	0.817232	0.999546	0.896805	0.999118	0.896805	0.99867	0.855436	0.855172	377.9739	00:06:17	3933.45	4349.74	3925.24	3927.28	376.76	2.2	0	human	silva	bact_v4	78	closed	FALSE	0.682	NA	NA	NA	mothur	NA
0.03	0.03	1770	33136300	8411080000	3803020	7501570	0.815405	0.999548	0.897047	0.999109	0.897047	0.998663	0.85459	0.85428	362.5572	00:06:02	3933.45	4349.74	3925.24	3926.76	0	2.19	0	human	silva	bact_v4	79	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1770	33128100	8411090000	3799760	7509840	0.815201	0.999548	0.897103	0.999108	0.897103	0.998662	0.85451	0.854193	345.156	00:05:45	3933.99	4351.24	3926.13	3928.14	10.89	0.03	0	human	silva	bact_v4	80	closed	FALSE	0.678	NA	NA	NA	mothur	NA
0.03	0.03	1768	33268100	8411090000	3796860	7369760	0.818648	0.999549	0.897562	0.999125	0.897562	0.998679	0.856543	0.856291	400.4664	00:06:40	3933.45	4349.74	3925.32	3928.39	1747.7	0.04	0	human	silva	bact_v4	81	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1769	33227600	8411080000	3809260	7410310	0.81765	0.999547	0.897149	0.99912	0.897149	0.998673	0.855821	0.855557	517.5962	00:08:37	3933.44	4349.74	3925.34	3927.63	902.98	0.26	0	human	silva	bact_v4	82	closed	FALSE	0.679	NA	NA	NA	mothur	NA
0.03	0.03	1771	33275300	8411100000	3789960	7362630	0.818823	0.99955	0.897749	0.999125	0.897749	0.998681	0.856725	0.856472	450.4596	00:07:30	3933.44	4349.74	3927.9	3928.26	1708.82	2.2	0	human	silva	bact_v4	83	closed	FALSE	0.68	NA	NA	NA	mothur	NA
0.03	0.03	1764	33841400	8410120000	4763330	6796540	0.832754	0.999434	0.876613	0.999193	0.876613	0.998633	0.853718	0.85412	363.397	00:06:03	3933.44	4349.74	3925.34	3928.24	1741.58	2.19	0	human	silva	bact_v4	84	closed	FALSE	0.69	NA	NA	NA	mothur	NA
0.03	0.03	1768	33101100	8411090000	3798590	7536760	0.814539	0.999549	0.897056	0.999105	0.897056	0.998659	0.854139	0.853808	366.5355	00:06:06	3933.44	4349.74	3925.24	3926.79	12.49	2.19	0	human	silva	bact_v4	85	closed	FALSE	0.679	NA	NA	NA	mothur	NA
