seq	abundance	similarity
SRR2143686.82888	1	14
SRR2143811.85296	2	98
SRR2143575.18074	1	741
SRR2143734.20999	1	17
SRR2143551.6573	2	478
SRR2143931.37418	1	20
SRR2143909.23660	1	1922
SRR2143577.25340	1	185
SRR2143602.3835	3	88
SRR2143544.33518	1	30
SRR2143522.27848	1	2639
SRR2143803.4898	3	7
SRR2143773.7743	1	1236
SRR2144011.15995	2	97
SRR2143998.60818	1	161
SRR2143679.101510	1	917
SRR2144072.27447	5	6
SRR2143808.48680	1	501
SRR2143861.8450	3	59
SRR2143523.17260	1	228
SRR2143890.30828	3	707
SRR2143731.4410	1	113
SRR2143680.31601	17	377
SRR2144023.14754	1	49
SRR2143825.2625	3	49
SRR2143859.32854	1	523
SRR2143612.16755	2	2436
SRR2143766.38489	1	238
SRR2143679.146892	1	1
SRR2143931.54391	3	163
SRR2143704.69247	1	696
SRR2143843.8266	1	2398
SRR2143754.100738	1	602
SRR2143568.5138	8	316
SRR2143796.35249	3	338
SRR2143983.6739	2	108
SRR2143674.20557	1	131
SRR2143617.45137	1	53
SRR2143799.19418	1	636
SRR2143996.62489	1	2704
SRR2143656.35869	1	132
SRR2143845.155406	1	808
SRR2143656.22104	3	204
SRR2143990.8908	1	143
SRR2143607.67835	1	36
SRR2144098.27738	1	1115
SRR2143521.19894	1	36
SRR2143846.12847	2	1396
SRR2143734.25317	1	172
SRR2143668.1069	3	20
SRR2143643.89407	1	32
SRR2143758.46706	2	141
SRR2143933.4527	11	45
SRR2143545.107282	1	660
SRR2143703.8974	1	526
SRR2144092.1315	2	104
SRR2143677.14506	1	298
SRR2143722.26080	2	266
SRR2143734.6771	1	2881
SRR2143905.111781	1	817
SRR2143799.16657	2	76
SRR2144008.11609	1	39
SRR2144124.10849	1	59
SRR2143716.31555	1	3071
SRR2144073.7854	51	234
SRR2143737.5190	1	255
SRR2143977.36031	1	22
SRR2144127.37470	1	0
SRR2143957.10087	1	507
SRR2143714.11873	1	112
SRR2143811.88979	3	3
SRR2144113.204370	1	40
SRR2143749.1183	12216	266
SRR2143817.108526	1	3529
SRR2143650.45000	1	18
SRR2143741.1362	5	11
SRR2143664.13180	1	2423
SRR2144006.2344	3	175
SRR2144011.25283	2	178
SRR2143697.67149	1	2388
SRR2143615.24641	1	131
SRR2143668.34218	1	325
SRR2143579.3353	1	232
SRR2143573.62008	1	80
SRR2143761.61121	1	875
SRR2143736.54051	664	15
SRR2143948.60575	2580	810
SRR2144021.700	2	212
SRR2143561.6543	6	0
SRR2143650.29026	1	0
SRR2143823.331288	1	2
SRR2144009.5374	3	35
SRR2143859.21434	1	204
SRR2143855.10276	1	2339
SRR2143769.31265	1	160
SRR2143536.36616	1	260
SRR2143581.12956	1	82
SRR2144129.39424	1	17
SRR2143941.15044	2	333
SRR2143702.17014	1	1369
SRR2143948.96502	1	582
SRR2143600.33328	1	1776
SRR2143583.399	2	0
SRR2143882.14207	2	17
SRR2144031.11034	1	18
SRR2143940.69855	64	784
SRR2143889.10175	5	919
SRR2143523.13833	2	2763
SRR2144095.21000	1	1247
SRR2143986.103172	2	31
SRR2143823.361776	1	57
SRR2144015.60773	1	2427
SRR2143656.1400	3309	47
SRR2144091.53846	2	247
SRR2143674.11660	1	23
SRR2143631.3060	1	3091
SRR2143680.31602	5	583
SRR2144126.22574	1	752
SRR2144094.40398	1	1900
SRR2143606.4658	48	205
SRR2143773.13345	1	290
SRR2143724.36889	1	43
SRR2143742.11488	4	3
SRR2143640.6369	3	28
SRR2143818.1636	1	65
SRR2143823.139113	2	18
SRR2143897.4955	1	679
SRR2144118.1112	11	2304
SRR2143998.47478	1629	84
SRR2143564.8589	1	1053
SRR2143575.35271	1	2
SRR2143545.101159	1	2448
SRR2143993.174293	3	228
SRR2143808.35202	2	202
SRR2143686.50559	1	883
SRR2143807.2030	1	314
SRR2143993.145598	1	284
SRR2143959.111808	3	457
SRR2143676.8905	1	707
SRR2143614.72958	8	2901
SRR2143892.9580	1	1088
SRR2143896.9561	1	278
SRR2143617.28477	1	139
SRR2144021.17899	1	922
SRR2144017.10122	1	450
SRR2143998.47479	2671	9
SRR2143668.67426	1	21
SRR2143566.21874	1	63
SRR2143862.5755	2	0
SRR2143584.30966	1	249
SRR2143825.802	3	4
SRR2143766.56673	1	42
SRR2144109.25171	1	132
SRR2143675.25967	1	3
SRR2143890.37756	1	589
SRR2144038.6772	1	2022
SRR2143554.23835	1	204
SRR2143547.37834	1	2028
SRR2143815.81462	1	800
SRR2144015.46867	1	2764
SRR2143922.36461	2	8
SRR2143839.2284	1	80
SRR2143630.20235	1	2300
SRR2143991.15650	306	112
SRR2143576.29279	2	780
SRR2143662.21343	6	172
SRR2143966.14066	6	975
SRR2143522.28439	1	426
SRR2143950.80913	1	93
SRR2143886.26134	5	445
SRR2143542.36984	89	1602
SRR2143619.17967	1	837
SRR2143880.27373	1	4
SRR2143821.33515	1	1028
SRR2143681.81822	1	389
SRR2143948.65548	19	3059
SRR2143994.8445	1	502
SRR2143681.108827	1	1588
SRR2143576.48331	3	17
SRR2143799.31532	1	52
SRR2143808.4757	1	233
SRR2143959.91609	1	141
SRR2143786.30879	339	14
SRR2143727.1079	1	1
SRR2144096.11382	1	79
SRR2143686.41137	3	34
SRR2143994.9756	3	6
SRR2143949.58816	1	1222
SRR2143895.40518	1	1400
SRR2143863.2184	1	578
SRR2143722.12537	2	23
SRR2143749.29045	1	582
SRR2143862.87864	1	125
SRR2143630.25519	1	176
SRR2144096.68510	1	2209
SRR2143995.7938	3	339
SRR2143597.17527	1	1258
SRR2143542.73894	1	1190
SRR2143862.10265	6	437
SRR2143853.20915	1	1261
SRR2143931.13401	1	7
SRR2143821.11086	1	65
SRR2143778.20176	1	11
SRR2143739.22448	1	72
SRR2143575.65539	43	5
SRR2143592.1330	1	179
SRR2143940.104455	2	97
SRR2143679.114807	1	17
SRR2143764.29932	1	138
SRR2143768.6429	1	543
SRR2143600.41647	1	715
SRR2143961.6051	1	107
SRR2143947.57406	1	1237
SRR2144113.123630	1	642
SRR2143886.37322	3	76
SRR2144074.124	4	235
SRR2143546.5227	2	166
SRR2143749.3	24485	949
SRR2143902.43756	5	72
SRR2143819.15812	1	29
SRR2144120.6306	5	14
SRR2143617.18916	1	23
SRR2143556.10192	1	25
SRR2143614.12542	1	24
SRR2143538.9295	3	485
SRR2143841.13227	1	162
SRR2143568.10309	2883	511
SRR2143745.29347	2	2436
SRR2143610.17073	1	29
SRR2143825.19220	2	975
SRR2143617.29408	1	14
SRR2143713.376	1	27
SRR2143630.25520	1	231
SRR2143773.2853	1	1577
SRR2143656.20738	1	26
SRR2143546.48838	1	4
SRR2143679.20926	1	4
SRR2143617.1432	1	979
SRR2143711.29530	3	97
SRR2143937.545	1	214
SRR2143797.21428	2	1181
SRR2143570.30405	1	89
SRR2143549.12859	1	886
SRR2143831.60314	3	734
SRR2143823.456711	1	0
SRR2143530.20734	1	57
SRR2143740.10616	1	2303
SRR2143815.17322	1	2039
SRR2143994.12341	1	14
SRR2143810.58985	1	1154
SRR2143705.61445	1	1213
SRR2143607.24994	1	57
SRR2143674.7673	1	1127
SRR2144127.19976	1	16
SRR2143654.11692	1	1492
SRR2143862.43922	1	30
SRR2143742.67973	1	431
SRR2144072.52460	1	622
SRR2143635.16139	126	1
SRR2143777.31469	1	735
SRR2143530.40990	4	206
SRR2143672.22763	5	3472
SRR2143705.34970	2	51
SRR2143646.60253	3	197
SRR2144130.16098	1	1103
SRR2143938.13559	2	10
SRR2143953.48476	1	53
SRR2143839.30805	1	1701
SRR2143844.158370	27	57
SRR2143547.8857	1	127
SRR2143848.2886	1	1228
SRR2143839.1765	12	18
SRR2143540.7408	2	759
SRR2144093.10834	1	240
SRR2143948.114496	4	3
SRR2143623.21978	1	762
SRR2143958.24394	1	168
SRR2143572.40956	1	1293
SRR2143572.34150	2	137
SRR2143620.7722	1	252
SRR2143934.26360	1	686
SRR2143758.25184	2	567
SRR2143902.39663	3	82
SRR2143970.2305	26	4
SRR2143821.59972	1	2050
SRR2143603.36	864	19
SRR2143845.41638	1	675
SRR2143545.71710	1	795
SRR2143656.51949	2	988
SRR2143528.2993	1	2448
SRR2143535.8340	1	26
SRR2143517.27463	1	2309
SRR2144024.3306	2	861
SRR2143880.28692	1	191
SRR2143800.55924	1	141
SRR2143818.52060	1	1461
SRR2143885.70404	1	122
SRR2143712.15566	2	69
SRR2143669.180825	3	28
SRR2143737.22061	15	96
SRR2143740.38804	2	25
SRR2143561.2074	39	2740
SRR2143669.102953	1	210
SRR2143800.22114	1	44
SRR2143884.5466	1	5
SRR2143542.67717	4	1429
SRR2144102.45342	2	1114
SRR2143799.16384	46	11
SRR2144111.44412	3	39
SRR2143859.32245	1	540
SRR2143820.4382	1	1213
SRR2143922.72937	1	1931
SRR2143951.1931	1	3
SRR2144129.32292	1	937
SRR2143823.495648	3	1395
SRR2143993.31280	1	411
SRR2143992.3752	1	71
SRR2143576.94490	2	216
SRR2143680.17412	1946	1726
SRR2143763.5923	2	22
SRR2143542.48076	2	52
SRR2143765.25908	1	1297
SRR2143892.25743	2	0
SRR2143784.25196	2	11
SRR2143823.209713	2	27
SRR2143961.22966	1	327
SRR2143972.17226	1	1019
SRR2143859.9428	2	3
SRR2143536.454	1	158
SRR2143531.10517	3	998
SRR2143560.40620	1	1013
SRR2144124.13708	1	31
SRR2143996.6275	2	383
SRR2143949.13510	4	28
SRR2143602.70	4	109
SRR2144094.40009	1	17
SRR2143903.32539	1	2564
SRR2143552.47102	2	43
SRR2143574.102219	3	328
SRR2143969.20522	1	37
SRR2144030.96906	1	670
SRR2143981.19213	1	9
SRR2143577.63749	1	11
SRR2143535.737	1	113
SRR2143650.35800	1	304
SRR2143540.62668	1	37
SRR2143973.12654	1	1996
SRR2144003.40592	1	31
SRR2143752.21064	2	220
SRR2143811.84413	2	34
SRR2143577.55066	1	31
SRR2143703.7644	3	56
SRR2143969.10362	1	763
SRR2143946.3992	3	34
SRR2143823.11203	2	0
SRR2143567.17245	2	567
SRR2143808.38530	3	2154
SRR2143635.6606	1	36
SRR2143575.17132	1	2846
SRR2144100.12298	1	3358
SRR2143922.53210	2	266
SRR2143896.13633	1	2203
SRR2143706.40837	1	253
SRR2143926.88524	1	1203
SRR2143711.73099	1	3358
SRR2143845.81901	1	478
SRR2143808.73651	1	47
SRR2143944.10716	1	53
SRR2143602.25356	1	16
SRR2143953.37095	2	2711
SRR2144034.19874	1	926
SRR2143759.22537	5	54
SRR2144117.23138	1	470
SRR2144032.29312	1	45
SRR2144120.2999	1	112
SRR2143878.73305	1	146
SRR2143575.32690	1	36
SRR2143764.28322	1	157
SRR2143650.5628	1	1557
SRR2144129.32510	10	520
SRR2143686.98942	2	320
SRR2143946.30565	2	669
SRR2144072.43001	1	11
SRR2143823.634655	3	52
SRR2143580.41067	1	997
SRR2143808.19984	1	242
SRR2143574.21385	6	1448
SRR2143882.6809	2	868
SRR2143882.26587	1	43
SRR2143925.29861	1	226
SRR2143545.66346	1	630
SRR2143885.23544	28	10
SRR2144098.56851	1	1352
SRR2143668.79908	1	277
SRR2143614.133417	1	839
SRR2143732.7948	1	2442
SRR2143578.63058	1	6
SRR2143749.26546	2	298
SRR2143532.24714	1	675
SRR2143569.9130	1	939
SRR2143533.3026	1	1391
SRR2144026.82552	1	1245
SRR2143885.30853	3	949
SRR2143939.12947	3	200
SRR2143945.21916	2	5
SRR2143555.61894	1	263
SRR2143741.7422	1	33
SRR2143613.7447	2	1
SRR2143722.40911	2	18
SRR2143823.617063	1	1184
SRR2144026.70331	1	276
SRR2143823.279679	3	1
SRR2144124.38421	1	241
SRR2143766.8453	1	1982
SRR2143595.41349	1	1095
SRR2143630.35703	1	60
SRR2143985.56290	2	2
SRR2143951.17517	3	0
SRR2143530.26229	1	811
SRR2143526.11076	3	2058
SRR2143969.50613	2	107
SRR2143902.4919	1	72
SRR2143929.83455	31	48
SRR2143976.6421	1	265
SRR2144115.7130	1	1585
SRR2144116.32736	1	2387
SRR2143656.9865	2	57
SRR2143666.8882	3	91
SRR2143592.385	1	1443
SRR2143660.13306	1	34
SRR2143730.19099	1	44
SRR2143975.5354	41	328
SRR2143864.13146	1	2
SRR2143969.4199	1	845
SRR2143815.33552	1	60
SRR2143526.43555	1	1367
SRR2143810.12824	81	45
SRR2143622.65077	1	42
SRR2143593.7430	1	48
SRR2143845.28611	1	628
SRR2143942.21615	4	716
SRR2144129.24413	2	1
SRR2143577.61530	1	95
SRR2144121.24327	4	1570
SRR2143580.75153	4	623
SRR2143649.3132	2	0
SRR2144108.182	3	186
SRR2143830.18601	1	2016
SRR2143671.48674	1	92
SRR2144020.57682	1	1
SRR2143817.158452	2	487
SRR2143790.45526	337	94
SRR2143823.204935	4	1
SRR2144022.36807	1	787
SRR2143734.5164	2	723
SRR2143583.972	1	87
SRR2143646.52204	3	28
SRR2144096.25954	8	121
SRR2143646.47257	2	161
SRR2144123.12644	1	59
SRR2143823.65235	4	79
SRR2143630.13402	1	41
SRR2143596.26216	1	857
SRR2144031.18153	1	2244
SRR2143898.37657	1	63
SRR2143680.84265	1	664
SRR2143669.166695	1	22
SRR2143969.8347	3	2245
SRR2143902.28039	1	13
SRR2143993.58226	1	382
SRR2143818.5277	1	15
SRR2143960.12265	1	1188
SRR2143835.22799	1	3300
SRR2143849.10774	1	2021
SRR2143885.22866	3	111
SRR2143949.18851	1	110
SRR2143741.17948	1	3
SRR2143660.13311	1	387
SRR2143922.8955	1	172
SRR2143922.3133	3	7
SRR2143669.62258	1	97
SRR2143940.96229	1	3481
SRR2143580.41068	4	107
SRR2143738.20167	2	885
SRR2143860.43626	199	6
SRR2143640.22477	1	2095
SRR2143902.90753	1	0
SRR2143696.31981	1	3314
SRR2143706.42012	1	24
SRR2144028.39965	1	1212
SRR2144031.7010	1	85
SRR2143898.38998	1	139
SRR2143884.26980	1	1960
SRR2143928.466	1	19
SRR2144023.26379	1	53
SRR2143954.12574	3	201
SRR2143578.31606	2	123
SRR2143744.11489	1	101
SRR2143612.51160	4	430
SRR2143945.33987	1	161
SRR2143853.14367	1	159
SRR2143940.79793	2	473
SRR2144071.15490	2	14
SRR2143933.31088	1	71
SRR2143959.52668	2	757
SRR2143972.24170	1	786
SRR2143595.60358	1	112
SRR2143754.43143	1	21
SRR2143612.36912	6	1251
SRR2143811.49067	2	1
SRR2143783.29416	6	217
SRR2143839.9960	1	156
SRR2143649.73	2	886
SRR2143961.32689	1	2920
SRR2143912.25770	1	1
SRR2143554.3408	1	564
SRR2143683.24019	6	464
SRR2143532.290	1	717
SRR2144104.4518	1	1266
SRR2143779.42162	1	571
SRR2143765.3542	2	21
SRR2143686.43224	2	0
SRR2143983.11983	1	1
SRR2143568.1191	1	91
SRR2143926.82084	1	698
SRR2143927.12281	1	704
SRR2143570.17454	1	396
SRR2144104.41465	1	685
SRR2143643.96636	794	4
SRR2143925.30537	1	5
SRR2143570.21123	1	77
SRR2143562.56628	1	308
SRR2144073.25901	1	140
SRR2143995.63269	1	115
SRR2143953.42026	1	61
SRR2143938.57243	1	170
SRR2144089.3889	3	52
SRR2143853.56264	1	450
SRR2143863.20681	1	1397
SRR2143889.122592	1	3298
SRR2143799.15189	1	1271
SRR2144109.6152	1	323
SRR2143926.33902	1	31
SRR2143530.4072	2	463
SRR2143818.20198	1	471
SRR2144028.38658	1	279
SRR2143568.2523	1	66
SRR2143545.200366	1	687
SRR2143605.39570	1	76
SRR2143930.240	3	17
SRR2143535.6116	1	406
SRR2144119.20642	1	23
SRR2143933.20883	1	718
SRR2143823.207155	3	684
SRR2143964.38846	1	1017
SRR2143983.60437	1	1247
SRR2143988.5654	1	445
SRR2143818.2241	1	1148
SRR2144112.23725	2	365
SRR2143533.11389	3	113
SRR2143752.73561	1	2250
SRR2143941.28963	2	32
SRR2143893.5716	1	224
SRR2144110.15992	2	0
SRR2143597.52970	1	441
SRR2143669.89339	1	1838
SRR2144129.6488	1	335
SRR2143929.32951	1	1531
SRR2143574.112235	3	13
SRR2143958.23939	1	319
SRR2143959.2533	1	868
SRR2143739.42505	1	698
SRR2143723.72958	1	695
SRR2143532.9020	1	50
SRR2143847.21734	1	185
SRR2143569.24499	1	649
SRR2144116.31452	1	98
SRR2143945.17804	1	1570
SRR2144015.52891	3	343
SRR2144102.28182	4	1317
SRR2143798.41795	1	959
SRR2143528.13639	1	660
SRR2143568.3924	1	1316
SRR2143978.67721	1	161
SRR2143995.37494	1	58
SRR2143823.638742	3	3
SRR2143861.37313	1	0
SRR2143834.12826	1	42
SRR2143864.27404	1	302
SRR2143740.30922	1	353
SRR2143985.64819	2	32
SRR2144036.27533	1	83
SRR2144095.19115	1	563
SRR2143525.24083	1	83
SRR2143705.70180	2	115
SRR2143792.13487	1	1558
SRR2143889.137971	1	644
SRR2143795.41335	1	566
SRR2143787.12164	1	1139
SRR2143713.13221	1	415
SRR2144001.40124	2	1737
SRR2143649.11338	3	3
SRR2143566.25617	2	4
SRR2143562.48819	1	160
SRR2144120.32685	1	14
SRR2143770.23513	1	812
SRR2143959.16620	3	4
SRR2143725.8640	2	197
SRR2143575.60890	5	414
SRR2143862.19843	1	926
SRR2143657.10382	3	7
SRR2143739.46475	1	152
SRR2143679.9196	1	6
SRR2143534.29146	1	1532
SRR2143749.8500	7	273
SRR2143846.14083	5	68
SRR2143940.26079	1	169
SRR2143965.17865	1	78
SRR2143816.3448	1	621
SRR2143699.37039	1	61
SRR2143607.68248	1	498
SRR2144130.37518	1	1572
SRR2143851.63573	1	457
SRR2143993.10404	1	0
SRR2143611.35737	1	15
SRR2143981.2507	29	66
SRR2143853.42861	2	1037
SRR2143842.82820	1	116
SRR2143842.59396	2	1272
SRR2143639.3356	1	379
SRR2143614.49316	3	101
SRR2143777.8052	7	879
SRR2143818.52820	2	73
SRR2143862.95602	20	494
SRR2143758.1566	1	2115
SRR2144003.22874	1	163
SRR2143706.25705	1	379
SRR2143605.36166	9	709
SRR2143656.18362	1	463
SRR2143823.442872	1	2045
SRR2143631.19746	1	2078
SRR2144119.20644	1	36
SRR2143865.21597	1	2430
SRR2143902.38165	9	88
SRR2144100.14563	1	208
SRR2143614.74768	3	37
SRR2144089.10548	3	105
SRR2144130.37519	1	1264
SRR2143634.4047	3	366
SRR2143827.151551	5	9
SRR2143648.36209	1	2
SRR2143699.21885	1	116
SRR2143854.31832	2	2225
SRR2143705.53435	2	76
SRR2143818.57432	1	534
SRR2143671.4702	14	338
SRR2143986.71406	1	62
SRR2143614.42271	1	478
SRR2144019.8272	1	2124
SRR2143565.21348	1	2134
SRR2143639.22616	1	36
SRR2143569.14645	1	16
SRR2143844.169093	1	1419
SRR2143831.66958	1	2
SRR2143821.55442	1	2571
SRR2143931.43186	1	1623
SRR2143569.19351	1	168
SRR2143669.20497	2	303
SRR2143597.7729	1	2164
SRR2143880.6171	5	346
SRR2143983.54281	2	1397
SRR2143714.34143	1	164
SRR2143630.72046	1	68
SRR2143823.136790	62	739
SRR2143950.80363	1	113
SRR2144106.27421	2	926
SRR2143977.32225	1	37
SRR2143630.47437	3	225
SRR2143699.5921	1	118
SRR2143989.55967	1	136
SRR2143653.41666	1	744
SRR2144104.9519	1	508
SRR2143744.27348	1	56
SRR2143943.6526	1	20
SRR2144003.42450	1	241
SRR2143544.12254	2	2402
SRR2143669.45686	1	473
SRR2143595.54029	1	64
SRR2143603.71643	1	97
SRR2143597.62735	1	2427
SRR2143673.19208	1	42
SRR2143815.57818	1	55
SRR2143564.709	1	223
SRR2143536.13784	1	340
SRR2143995.8357	1	2085
SRR2143647.7281	1	327
SRR2144113.60400	3	93
SRR2143818.60159	2	3
SRR2143908.43712	1	1508
SRR2143818.20970	2	1
SRR2143723.47284	1	60
SRR2143969.18715	1	266
SRR2144096.18	1	215
SRR2143646.34125	1	1365
SRR2143671.2003	13	402
SRR2143584.35816	1	7
SRR2143679.33320	5	6
SRR2144100.25643	1	612
SRR2143854.49488	1	1900
SRR2143623.33741	3	2274
SRR2143800.1885	11	69
SRR2143959.89462	2	1
SRR2143634.3580	2	70
SRR2143679.28055	2	278
SRR2143818.64994	1	455
SRR2143823.305812	1	1201
SRR2143885.22905	18	56
SRR2143931.7350	1	283
SRR2143972.22742	3	2593
SRR2144121.10670	1	20
SRR2143961.23531	1	108
SRR2143665.42880	1	931
SRR2143540.71964	1	192
SRR2143735.9304	1	745
SRR2143670.10314	1	3039
SRR2143790.80887	3	39
SRR2143541.879	1	3043
SRR2143585.53369	2	216
SRR2143630.21925	1	1
SRR2143722.27762	1	18
SRR2143740.18859	1	26
SRR2143823.621831	1	0
SRR2143718.20703	1	71
SRR2143885.33907	14	3559
SRR2143740.11141	1	16
SRR2143823.11406	2	26
SRR2144101.1124	1	878
SRR2143648.32799	3806	451
SRR2143739.5469	2	48
SRR2143756.38106	1	201
SRR2143653.25428	1	721
SRR2143740.45852	2	24
SRR2143580.87885	2	242
SRR2143679.215560	1	131
SRR2143966.8197	1	2
SRR2143547.57590	1	1358
SRR2143517.12711	1	548
SRR2143975.501	1	277
SRR2143569.20669	1	1079
SRR2143630.20025	1	350
SRR2143765.35400	1	58
SRR2144038.19259	513	3
SRR2143852.34599	1	15
SRR2143823.586850	3	439
SRR2143614.59419	1	481
SRR2144108.73501	3	148
SRR2143609.7993	14	4
SRR2143959.64066	2	340
SRR2144105.53494	2	2491
SRR2143572.36946	1	2808
SRR2143742.56784	1	724
SRR2143693.7870	3	11
SRR2144070.26363	1	1
SRR2143726.12172	1	85
SRR2143949.27483	1	38
SRR2143569.48514	1	2419
SRR2143576.86243	2	109
SRR2143852.3280	1	2407
SRR2143572.21729	1	719
SRR2143912.21801	1	64
SRR2143650.10726	3	555
SRR2143679.59134	1	687
SRR2143818.54025	1	77
SRR2144026.41013	2	50
SRR2144130.23580	1	438
SRR2143740.32972	10	0
SRR2143674.16740	1	959
SRR2143686.140553	1	142
SRR2143595.41510	1	249
SRR2143849.92057	1	856
SRR2144118.5381	11	651
SRR2143903.41647	1	2563
SRR2143862.99145	1	1227
SRR2143823.365916	1	52
SRR2143823.239596	1	436
SRR2144028.38083	2	20
SRR2143791.4767	1	43
SRR2143938.40081	2	57
SRR2143969.6502	1	353
SRR2143859.27880	1	201
SRR2143927.14879	1	156
SRR2144010.17875	1	31
SRR2143531.5513	1	141
SRR2143646.14255	3	151
SRR2143948.59590	1	1051
SRR2143721.13454	1	3462
SRR2143781.17799	1	16
SRR2143815.41194	2	26
SRR2143944.17630	1	3403
SRR2143584.14868	1	554
SRR2144108.17516	1	148
SRR2143742.1006	1	108
SRR2143679.75194	1	34
SRR2143994.11128	1	3471
SRR2143985.897	4	682
SRR2143766.15309	1	39
SRR2143898.57467	5	694
SRR2143885.22078	184	13
SRR2143823.394098	4	979
SRR2143823.390689	1	137
SRR2143893.18312	1	164
SRR2144021.10547	1	836
SRR2143878.50913	2	134
SRR2143742.60058	1	0
SRR2143640.46809	1	2015
SRR2143977.11320	2	164
SRR2143784.27226	2	93
SRR2143944.18802	1	54
SRR2143777.19169	1	25
SRR2143544.1086	84	15
SRR2143939.21569	2	0
SRR2143823.82511	3	145
SRR2143706.29572	2	32
SRR2143621.6390	2	123
SRR2143607.27765	1	206
SRR2144098.54679	1	622
SRR2143950.80373	1	133
SRR2143856.14387	1	533
SRR2143818.74865	4	320
SRR2143823.285830	1	772
SRR2143532.3129	1	1246
SRR2143535.1525	1	2391
SRR2143839.218	41365	640
SRR2144016.11550	2	2388
SRR2144012.17159	2	16
SRR2143847.25343	1	990
SRR2143597.6751	1	145
SRR2143583.30088	1	1156
SRR2143551.109253	2	614
SRR2143888.1981	1	1553
SRR2144020.24802	1	139
SRR2143717.3324	6	779
SRR2143899.29132	1	2762
SRR2143681.46263	4	518
SRR2144099.34738	1	17
SRR2143561.7537	1	17
SRR2143656.243	5085	47
SRR2143897.51260	1	20
SRR2144113.91054	3	34
SRR2144098.106235	1	266
SRR2143929.79345	1	177
SRR2143932.46347	1	5
SRR2143635.15548	2844	153
SRR2143643.24926	1	2126
SRR2144020.13133	2	14
SRR2143674.21995	2	226
SRR2143863.8009	8	130
SRR2143756.19787	2	1397
SRR2143825.4093	3	378
SRR2143581.6524	1	28
SRR2143948.25785	3	204
SRR2143823.86386	2	5
SRR2143545.59397	1	133
SRR2143827.224334	3	116
SRR2143901.6912	1	1494
SRR2143767.34118	1	33
SRR2143643.125567	1	55
SRR2143862.104221	1	1464
SRR2144091.57860	1	2451
SRR2143699.35495	2	627
SRR2143826.1672	2	262
SRR2143559.12018	1	14
SRR2143847.21142	1	1163
SRR2143545.114988	1	262
SRR2143589.49110	1	172
SRR2143609.8757	1	2089
SRR2143602.34151	1	407
SRR2144092.53867	4	444
SRR2143753.27478	2	441
SRR2143631.17788	1	297
SRR2143810.26853	1	1046
SRR2143811.62898	1	0
SRR2144095.40922	4	131
SRR2143523.6500	2	58
SRR2144043.15764	1	341
SRR2143559.12021	1	229
SRR2143949.10740	16	231
SRR2143941.30009	1	1279
SRR2143646.75758	1	2374
SRR2144104.24666	1	19
SRR2143823.461878	1	37
SRR2143957.4624	3	7
SRR2143613.21228	1	2191
SRR2143675.19553	2	154
SRR2143884.7814	1	14
SRR2143898.214	2	932
SRR2143569.17067	1	608
SRR2143819.34176	1	136
SRR2143556.11917	1	597
SRR2143635.16712	123	20
SRR2143849.59337	1	129
SRR2143823.9456	5	229
SRR2143675.41592	1	12
SRR2143803.5938	4	106
SRR2143547.99158	1	184
SRR2143940.69602	1	43
SRR2143967.18909	1	2451
SRR2144031.1433	1	64
SRR2143794.245	13354	73
SRR2143765.29359	1	84
SRR2144005.30285	1	1879
SRR2143518.19297	5	185
SRR2143597.52648	1	794
SRR2143568.3392	1	0
SRR2143614.129659	1	2196
SRR2143630.25688	1	174
SRR2143853.28771	1	7
SRR2143742.29811	2	391
SRR2143585.59489	2	227
SRR2144006.3588	1	1508
SRR2143691.59422	3	2203
SRR2143862.34906	1	720
SRR2143765.32786	1	3374
SRR2143926.50532	1	66
SRR2143681.65076	1	134
SRR2143945.12679	1	19
SRR2143728.14892	4	115
SRR2143687.53106	3	14
SRR2143704.21832	1	2924
SRR2143517.4148	1	496
SRR2143706.31588	1	865
SRR2143720.19366	1	8
SRR2143799.20314	1	3
SRR2143616.16454	1	586
SRR2143726.1325	40	9
SRR2143821.67734	4	2532
SRR2143818.52174	1	0
SRR2143522.2080	1	1112
SRR2143680.62351	1	131
SRR2143937.13047	1	1450
SRR2144130.20566	3	313
SRR2143597.51873	5	517
SRR2143777.27010	2	614
SRR2143531.9578	21	1000
SRR2143719.17776	1	27
SRR2143614.154678	1	13
SRR2143698.11149	3	64
SRR2144092.27152	1	2388
SRR2144008.20323	1	2456
SRR2143933.27399	1	84
SRR2144115.19945	1	335
SRR2143519.18863	3	612
SRR2143989.69428	1	3535
SRR2143972.8262	1	352
SRR2143548.16700	1	178
SRR2143860.12574	1	425
SRR2143839.225	5435	44
SRR2143901.6928	1	0
SRR2144108.55414	6	947
SRR2143817.105784	1	2106
SRR2143819.10450	1	43
SRR2143714.32159	1	203
SRR2143679.146398	2	11
SRR2143713.454	2	9
SRR2143523.9567	1	2805
SRR2143720.11784	2	0
SRR2143631.15076	3	554
SRR2143749.17930	1	1797
SRR2144011.13647	1	1212
SRR2143993.172506	1	1085
SRR2143961.36260	1	333
SRR2143848.13710	17	388
SRR2143589.59120	1	2288
SRR2144011.15227	1	233
SRR2143993.185602	5	1176
SRR2143940.125740	1	19
SRR2144126.24255	1	15
SRR2143596.10806	1	223
SRR2143760.13138	1	12
SRR2143783.3902	13	23
SRR2143952.26151	1	288
SRR2143617.5688	1	0
SRR2143608.12052	11	483
SRR2143813.15052	1	4
SRR2144095.58826	2	109
