label	cutoff	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	sec	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	dataset	ref	region	seed	method	printref	tool	mem_mb	mem_gb	strategy	numotus	fraction_mapped	ref_weight	ref_frac	sample_frac	criteria	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	check_split_passed	sobs	num_otus
0.03	0.03	34752500	8682870000	3896650	5869890	0.855501	0.999551	0.899179	0.999324	0.899179	0.998881	0.876509	0.876797	491.7827	00:08:11	3782.21	3939.26	3779.62	3779.92	27.31	0.05	0	human	NA	NA	73	de_novo	NA	mothur	3782.21	3.693564453125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34719900	8682910000	3851870	5902560	0.854697	0.999557	0.900138	0.999321	0.900138	0.998882	0.876565	0.876829	579.4289	00:09:39	3783.14	3939.26	3780.57	3780.75	1690.96	2.28	0	human	NA	NA	74	de_novo	NA	mothur	3783.14	3.69447265625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34666300	8682970000	3794990	5956120	0.853379	0.999563	0.90133	0.999315	0.90133	0.998883	0.876468	0.876699	434.0944	00:07:14	3782.17	3939.26	3779.51	3779.7	1687.43	0.05	0	human	NA	NA	75	de_novo	NA	mothur	3782.17	3.693525390625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33988900	8683510000	3248120	6633550	0.836702	0.999626	0.912772	0.999237	0.912772	0.998868	0.873349	0.873083	595.882	00:09:55	3783.09	3939.26	3780.52	3780.71	1690.92	2.28	0	human	NA	NA	76	de_novo	NA	mothur	3783.09	3.694423828125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34737900	8682870000	3889510	5884520	0.855141	0.999552	0.899307	0.999323	0.899307	0.99888	0.876386	0.876668	541.1511	00:09:01	3782.62	3939.26	3779.24	3779.82	1688.57	2.29	0	human	NA	NA	77	de_novo	NA	mothur	3782.62	3.69396484375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34728900	8682880000	3880270	5893530	0.854919	0.999553	0.899499	0.999322	0.899499	0.99888	0.876366	0.876643	452.8711	00:07:32	3783.14	3939.26	3780.57	3780.82	1690.92	2.28	0	human	NA	NA	78	de_novo	NA	mothur	3783.14	3.69447265625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34002200	8683500000	3259590	6620260	0.83703	0.999625	0.91252200000000006	0.999238	0.91252200000000006	0.998868	0.8734	0.873147	520.4664	00:08:40	3782.31	3939.26	3779.73	3780.15	1685.09	0.06	0	human	NA	NA	79	de_novo	NA	mothur	3782.31	3.693662109375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34719200	8682910000	3848510	5903240	0.85468	0.999557	0.900214	0.999321	0.900214	0.998883	0.876594	0.876857	420.0224	00:07:00	3783.02	3939.26	3780.39	3780.58	1689.36	2.28	0	human	NA	NA	80	de_novo	NA	mothur	3783.02	3.69435546875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34760100	8682860000	3905310	5862290	0.855688	0.99955	0.898997	0.999325	0.898997	0.998881	0.876516	0.876808	527.8732	00:08:47	3783.09	3939.26	3779.17	3779.99	4.73	2.28	0	human	NA	NA	81	de_novo	NA	mothur	3783.09	3.694423828125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33863000	8683650000	3110560	6759440	0.833603	0.999642	0.915871	0.999222	0.915871	0.998869	0.873211	0.872803	441.798	00:07:21	3783.09	3939.26	3780.07	3780.44	1.71	2.29	0	human	NA	NA	82	de_novo	NA	mothur	3783.09	3.694423828125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33886600	8683640000	3126060	6735870	0.834184	0.99964	0.915541	0.999225	0.915541	0.99887	0.873357	0.872971	577.773	00:09:37	3782.84	3939.26	3779.23	3779.88	1685.43	2.28	0	human	NA	NA	83	de_novo	NA	mothur	3782.84	3.6941796875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34724900	8682900000	3858450	5897580	0.85482	0.999556	0.899997	0.999321	0.899997	0.998882	0.876559	0.876827	461.1442	00:07:41	3782.52	3939.26	3779.98	3780.37	1688.04	0.05	0	human	NA	NA	84	de_novo	NA	mothur	3782.52	3.6938671875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34679500	8682950000	3812050	5942910	0.853704	0.999561	0.900964	0.999316	0.900964	0.998882	0.876457	0.876697	419.5356	00:06:59	3782.35	3939.26	3779.23	3779.57	1687.5	2.28	0	human	NA	NA	85	de_novo	NA	mothur	3782.35	3.693701171875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34754200	8682860000	3899120	5868180	0.855543	0.999551	0.899126	0.999325	0.899126	0.998881	0.876504	0.876793	431.9264	00:07:11	3782.5	3939.26	3779.98	3780.28	1687.91	0.05	0	human	NA	NA	86	de_novo	NA	mothur	3782.5	3.69384765625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34723600	8682910000	3853070	5898860	0.854788	0.999556	0.900119	0.999321	0.900119	0.998883	0.876602	0.876868	423.5643	00:07:03	3782.38	3939.26	3779.86	3780.34	1690.17	2.28	0	human	NA	NA	87	de_novo	NA	mothur	3782.38	3.69373046875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34716300	8682920000	3844540	5906130	0.854609	0.999557	0.900299	0.99932	0.900299	0.998883	0.876599	0.87686	492.5749	00:08:12	3783.09	3939.26	3780.52	3780.8	1690.92	0.05	0	human	NA	NA	88	de_novo	NA	mothur	3783.09	3.694423828125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33873200	8683650000	3116480	6749200	0.833855	0.999641	0.915747	0.999223	0.915747	0.99887	0.873284	0.872885	546.6467	00:09:06	3782.42	3939.26	3779.86	3780.04	1691.65	2.28	0	human	NA	NA	89	de_novo	NA	mothur	3782.42	3.69376953125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34670300	8682970000	3793070	5952120	0.853477	0.999563	0.901385	0.999315	0.901385	0.998883	0.876546	0.876777	426.5463	00:07:06	3782.27	3939.26	3779.7	3780.01	1688.46	2.28	0	human	NA	NA	90	de_novo	NA	mothur	3782.27	3.693623046875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34731000	8682900000	3862550	5891460	0.85497	0.999555	0.899917	0.999322	0.899917	0.998882	0.876597	0.876868	420.6607	00:07:00	3783.14	3939.26	3780.61	3780.86	1690.92	2.28	0	human	NA	NA	91	de_novo	NA	mothur	3783.14	3.69447265625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34688300	8682950000	3816720	5934180	0.853919	0.999561	0.900877	0.999317	0.900877	0.998883	0.876526	0.87677	544.9141	00:09:04	3783.13	3939.26	3780.63	3780.98	1690.96	2.28	0	human	NA	NA	92	de_novo	NA	mothur	3783.13	3.694462890625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33999900	8683510000	3256120	6622550	0.836973	0.999625	0.912601	0.999238	0.912601	0.998868	0.873409	0.873153	418.4106	00:06:58	3782.21	3939.26	3779.69	3779.98	1688.35	2.28	0	human	NA	NA	93	de_novo	NA	mothur	3782.21	3.693564453125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34004100	8683500000	3264350	6618330	0.837077	0.999624	0.91241	0.999238	0.91241	0.998868	0.873371	0.873121	419.6666	00:06:59	3783	3939.26	3779.24	3780.02	1681.94	2.29	0	human	NA	NA	94	de_novo	NA	mothur	3783	3.6943359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33983500	8683520000	3242330	6638940	0.83657	0.999627	0.912901	0.999236	0.912901	0.998868	0.873342	0.87307	449.5372	00:07:29	3783.05	3939.26	3779.29	3780.05	20.37	2.28	0	human	NA	NA	95	de_novo	NA	mothur	3783.05	3.694384765625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	34699900	8682940000	3825600	5922490	0.854206	0.99956	0.9007	0.999318	0.9007	0.998883	0.876587	0.876837	420.3769	00:07:00	3783.14	3939.26	3779.21	3780.19	1682.41	2.28	0	human	NA	NA	96	de_novo	NA	mothur	3783.14	3.69447265625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33856900	8683590000	3174730	6765500	0.833454	0.999635	0.91427	0.999221	0.91427	0.998861	0.872364	0.871993	422.6701	00:07:02	3782.26	3939.26	3779.22	3779.57	1686.95	2.28	0	human	NA	NA	97	de_novo	NA	mothur	3782.26	3.69361328125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33913600	8683600000	3159560	6708790	0.83485	0.999636	0.914775	0.999228	0.914775	0.998869	0.87334	0.872987	453.3399	00:07:33	3782.35	3939.26	3779.62	3780.04	1686.43	2.28	0	human	NA	NA	98	de_novo	NA	mothur	3782.35	3.693701171875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33860900	8683590000	3172780	6761550	0.833551	0.999635	0.914327	0.999222	0.914327	0.998862	0.872443	0.872073	609.6626	00:10:09	3783.14	3939.26	3780.62	3780.98	1690.92	2.28	0	human	NA	NA	99	de_novo	NA	mothur	3783.14	3.69447265625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	33868700	8683660000	3106530	6753770	0.833743	0.999642	0.915983	0.999223	0.915983	0.99887	0.873338	0.87293	435.2853	00:07:15	3782.14	3939.26	3779.24	3779.64	1687.48	0.05	0	human	NA	NA	100	de_novo	NA	mothur	3782.14	3.69349609375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16350000	4979070000	3014380	2413330	0.87138	0.999395	0.844334	0.999516	0.844334	0.998915	0.857206	0.857644	300.0375	00:05:00	1764.91	1919.94	1762.4	1762.74	805.18	0.06	0	marine	NA	NA	1	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16362400	4979060000	3025510	2400900	0.872043	0.999393	0.843949	0.999518	0.843949	0.998915	0.857337	0.857766	200.0287	00:03:20	1764.96	1919.94	1762.43	1762.8	805.13	1.98	0	marine	NA	NA	2	de_novo	NA	mothur	1764.96	1.72359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16359800	4979060000	3025090	2403510	0.871904	0.999393	0.843946	0.999518	0.843946	0.998914	0.857267	0.857697	219.1693	00:03:39	1764.9	1919.94	1762.08	1762.32	798.74	0.05	0	marine	NA	NA	3	de_novo	NA	mothur	1764.9	1.72353515625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16362900	4979060000	3026380	2400380	0.87207	0.999393	0.843915	0.999518	0.843915	0.998915	0.857333	0.857762	182.8996	00:03:02	1764.91	1919.94	1761.05	1761.81	805.13	0.04	0	marine	NA	NA	4	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16365000	4979060000	3029900	2398330	0.87218	0.999392	0.843778	0.999519	0.843778	0.998915	0.857318	0.857744	176.288	00:02:56	1764.91	1919.94	1762.64	1762.81	805.13	0.04	0	marine	NA	NA	5	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16356500	4979070000	3018980	2406800	0.871728	0.999394	0.844186	0.999517	0.844186	0.998915	0.857303	0.857736	174.6185	00:02:54	1764.91	1919.94	1762.37	1762.83	805.13	0.04	0	marine	NA	NA	6	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16355500	4979070000	3015620	2407810	0.871675	0.999395	0.844324	0.999517	0.844324	0.998915	0.857347	0.857781	282.3773	00:04:42	1764.9	1919.94	1762.37	1762.65	805.13	0.06	0	marine	NA	NA	7	de_novo	NA	mothur	1764.9	1.72353515625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16346100	4979070000	3012870	2417240	0.871172	0.999395	0.844368	0.999515	0.844368	0.998914	0.857121	0.857561	191.2562	00:03:11	1764.9	1919.94	1761.63	1762.06	794.38	0.04	0	marine	NA	NA	8	de_novo	NA	mothur	1764.9	1.72353515625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16354700	4979070000	3016880	2408580	0.871634	0.999394	0.844263	0.999516	0.844263	0.998915	0.857295	0.85773	205.0785	00:03:25	1764.91	1919.94	1762.33	1762.59	805.13	0.05	0	marine	NA	NA	9	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16363800	4979060000	3027240	2399490	0.872118	0.999392	0.843885	0.999518	0.843885	0.998915	0.857342	0.857769	205.9254	00:03:25	1764.02	1919.94	1761.05	1761.49	752.78	0.05	0	marine	NA	NA	10	de_novo	NA	mothur	1764.02	1.72267578125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16357300	4979070000	3021470	2405980	0.871772	0.999394	0.844084	0.999517	0.844084	0.998915	0.857273	0.857705	216.8069	00:03:36	1764.75	1919.94	1760.99	1761.65	794.3	0.05	0	marine	NA	NA	11	de_novo	NA	mothur	1764.75	1.723388671875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16341400	4979080000	3007360	2421880	0.870924	0.999396	0.844571	0.999514	0.844571	0.998914	0.857103	0.857545	217.4911	00:03:37	1764.53	1919.94	1760.97	1761.57	799.09	0.05	0	marine	NA	NA	12	de_novo	NA	mothur	1764.53	1.723173828125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16361900	4979060000	3024060	2401430	0.872015	0.999393	0.844007	0.999518	0.844007	0.998915	0.857353	0.857783	228.0123	00:03:48	1764.72	1919.94	1761.1	1761.55	78.44	1.96	0	marine	NA	NA	13	de_novo	NA	mothur	1764.72	1.723359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16355600	4979070000	3017420	2407710	0.87168	0.999394	0.844246	0.999517	0.844246	0.998915	0.85731	0.857744	300.9915	00:05:00	1764.91	1919.94	1762.38	1762.69	805.14	0.06	0	marine	NA	NA	14	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16352600	4979070000	3013950	2410720	0.87152	0.999395	0.844373	0.999516	0.844373	0.998915	0.857296	0.857732	247.1177	00:04:07	1764.91	1919.94	1762.35	1762.58	805.13	0.05	0	marine	NA	NA	15	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16354400	4979070000	3016400	2408920	0.871615	0.999395	0.844281	0.999516	0.844281	0.998915	0.857296	0.85773	233.5335	00:03:53	1764.59	1919.94	1761.11	1761.72	801.18	1.97	0	marine	NA	NA	16	de_novo	NA	mothur	1764.59	1.723232421875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16351700	4979070000	3012220	2411650	0.87147	0.999395	0.844441	0.999516	0.844441	0.998915	0.857306	0.857743	266.8084	00:04:26	1764.91	1919.94	1760.97	1761.85	32.76	0.05	0	marine	NA	NA	17	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16358900	4979060000	3022100	2404400	0.871856	0.999393	0.844069	0.999517	0.844069	0.998915	0.857306	0.857738	213.4525	00:03:33	1764.91	1919.94	1761.18	1761.84	8.06	0.06	0	marine	NA	NA	18	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16351700	4979070000	3011750	2411640	0.871471	0.999395	0.844462	0.999516	0.844462	0.998916	0.857317	0.857754	177.2208	00:02:57	1764.05	1919.94	1761.04	1761.45	803.38	0.04	0	marine	NA	NA	19	de_novo	NA	mothur	1764.05	1.722705078125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16355400	4979070000	3018480	2407930	0.871668	0.999394	0.844198	0.999517	0.844198	0.998915	0.85728	0.857713	240.4973	00:04:00	1764.9	1919.94	1761.05	1761.76	799.3	0.05	0	marine	NA	NA	20	de_novo	NA	mothur	1764.9	1.72353515625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16353600	4979070000	3014920	2409680	0.871575	0.999395	0.84434	0.999516	0.84434	0.998915	0.857306	0.857741	176.9702	00:02:56	1764.05	1919.94	1761.35	1761.63	800.2	0.04	0	marine	NA	NA	21	de_novo	NA	mothur	1764.05	1.722705078125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16358100	4979060000	3022780	2405250	0.871811	0.999393	0.844033	0.999517	0.844033	0.998915	0.857266	0.857697	248.945	00:04:08	1764.91	1919.94	1761.04	1761.95	805.13	0.06	0	marine	NA	NA	22	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16354200	4979070000	3013760	2409080	0.871607	0.999395	0.844395	0.999516	0.844395	0.998916	0.85735	0.857785	297.4594	00:04:57	1764.96	1919.94	1762.39	1762.56	805.14	1.98	0	marine	NA	NA	23	de_novo	NA	mothur	1764.96	1.72359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16361300	4979060000	3024260	2402020	0.871983	0.999393	0.843994	0.999518	0.843994	0.998915	0.857331	0.857761	185.8337	00:03:05	1764.91	1919.94	1762.33	1762.5	805.13	0.04	0	marine	NA	NA	24	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16358300	4979070000	3021390	2405010	0.871824	0.999394	0.844095	0.999517	0.844095	0.998915	0.857304	0.857735	196.4068	00:03:16	1764.96	1919.94	1762.3	1762.55	805.13	1.96	0	marine	NA	NA	25	de_novo	NA	mothur	1764.96	1.72359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16364500	4979060000	3028310	2398840	0.872153	0.999392	0.843843	0.999518	0.843843	0.998915	0.857338	0.857765	180.1279	00:03:00	1764.91	1919.94	1762.34	1762.6	805.13	0.04	0	marine	NA	NA	26	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16353900	4979070000	3014440	2409440	0.871588	0.999395	0.844362	0.999516	0.844362	0.998915	0.857324	0.857759	286.4478	00:04:46	1764.96	1919.94	1762.39	1762.56	805.13	1.98	0	marine	NA	NA	27	de_novo	NA	mothur	1764.96	1.72359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16367000	4979050000	3032620	2396360	0.872285	0.999391	0.843676	0.999519	0.843676	0.998914	0.857317	0.857742	207.3288	00:03:27	1764.91	1919.94	1762.38	1762.71	805.14	0.04	0	marine	NA	NA	28	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16357100	4979060000	3023090	2406260	0.871757	0.999393	0.844011	0.999517	0.844011	0.998914	0.857228	0.85766	187.6744	00:03:07	1764.91	1919.94	1762.33	1762.65	805.13	0.04	0	marine	NA	NA	29	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16356500	4979070000	3020290	2406830	0.871727	0.999394	0.844128	0.999517	0.844128	0.998915	0.857273	0.857706	211.3357	00:03:31	1763.93	1919.94	1761.04	1761.53	797.89	0.05	0	marine	NA	NA	30	de_novo	NA	mothur	1763.93	1.722587890625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16357800	4979070000	3020300	2405490	0.871798	0.999394	0.844139	0.999517	0.844139	0.998915	0.857313	0.857746	232.9615	00:03:52	1764.95	1919.94	1762.39	1762.56	805.13	1.97	0	marine	NA	NA	31	de_novo	NA	mothur	1764.95	1.723583984375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16362300	4979060000	3027640	2401050	0.872035	0.999392	0.843855	0.999518	0.843855	0.998914	0.857285	0.857713	207.8321	00:03:27	1764.91	1919.94	1761.96	1762.42	798.23	0.04	0	marine	NA	NA	32	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16355300	4979070000	3016300	2407990	0.871665	0.999395	0.844293	0.999517	0.844293	0.998915	0.857326	0.85776	245.2682	00:04:05	1764.91	1919.94	1762.01	1762.25	332.57	0.05	0	marine	NA	NA	33	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16361100	4979060000	3025520	2402240	0.871972	0.999393	0.843938	0.999518	0.843938	0.998915	0.857296	0.857726	208.3617	00:03:28	1764.95	1919.94	1762.42	1762.66	805.13	1.96	0	marine	NA	NA	34	de_novo	NA	mothur	1764.95	1.723583984375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16353700	4979070000	3016130	2409610	0.871579	0.999395	0.844287	0.999516	0.844287	0.998915	0.857281	0.857716	201.0087	00:03:21	1764.91	1919.94	1761.09	1761.8	799.57	1.96	0	marine	NA	NA	35	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16362100	4979060000	3026060	2401210	0.872026	0.999393	0.843922	0.999518	0.843922	0.998915	0.857315	0.857744	182.6913	00:03:02	1764.14	1919.94	1761.05	1761.53	804.05	0.04	0	marine	NA	NA	36	de_novo	NA	mothur	1764.14	1.72279296875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16343400	4979080000	3008340	2419920	0.871029	0.999396	0.844544	0.999514	0.844544	0.998915	0.85714	0.857582	180.8019	00:03:00	1764.72	1919.94	1761.05	1761.66	723.38	0.04	0	marine	NA	NA	37	de_novo	NA	mothur	1764.72	1.723359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16358300	4979070000	3019700	2405040	0.871822	0.999394	0.844168	0.999517	0.844168	0.998915	0.85734	0.857773	215.9612	00:03:35	1764.41	1919.94	1761.04	1761.41	803.61	0.05	0	marine	NA	NA	38	de_novo	NA	mothur	1764.41	1.723056640625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16353100	4979070000	3017250	2410200	0.871547	0.999394	0.844234	0.999516	0.844234	0.998915	0.85723800000000006	0.857673	353.9232	00:05:53	1764.96	1919.94	1761.05	1761.9	805.13	1.98	0	marine	NA	NA	39	de_novo	NA	mothur	1764.96	1.72359375	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16356400	4979070000	3018700	2406910	0.871722	0.999394	0.844197	0.999517	0.844197	0.998915	0.857306	0.857739	212.4047	00:03:32	1764.61	1919.94	1761.8	1762.1	800.94	0.04	0	marine	NA	NA	40	de_novo	NA	mothur	1764.61	1.723251953125	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16355000	4979070000	3015310	2408330	0.871647	0.999395	0.844333	0.999517	0.844333	0.998915	0.857338	0.857773	204.5572	00:03:24	1764.91	1919.94	1762.22	1762.56	803.23	0.32	0	marine	NA	NA	41	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16356000	4979070000	3017860	2407280	0.871703	0.999394	0.844231	0.999517	0.844231	0.998915	0.857313	0.857747	254.2429	00:04:14	1764.91	1919.94	1762.34	1762.5	805.14	0.05	0	marine	NA	NA	42	de_novo	NA	mothur	1764.91	1.723544921875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16354600	4979070000	3015190	2408760	0.871624	0.999395	0.844335	0.999516	0.844335	0.998915	0.857327	0.857762	232.4051	00:03:52	1764.94	1919.94	1762.39	1762.71	805.13	1.97	0	marine	NA	NA	43	de_novo	NA	mothur	1764.94	1.72357421875	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16353500	4979070000	3017350	2409810	0.871568	0.999394	0.844232	0.999516	0.844232	0.998915	0.857248	0.857683	193.8736	00:03:13	1764.9	1919.94	1762.33	1762.6	805.13	0.04	0	marine	NA	NA	44	de_novo	NA	mothur	1764.9	1.72353515625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.03	0.03	16354400	4979070000	3016720	2408880	0.871618	0.999394	0.844267	0.999516	0.844267	0.998915	0.85729	0.857725	224.1049	00:03:44	1764.1	1919.94	1761.05	1761.5	803.65	0.04	0	marine	NA	NA	45	de_novo	NA	mothur	1764.1	1.72275390625	de_novo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
