seq	abundance	similarity
ERR1039472.48352	22	3
ERR1039475.64224	1	8
ERR1039477.49504	1	111
ERR1039471.8169	1	199
ERR1039475.12158	1	9
ERR1039476.12745	1	0
ERR1039461.13710	1	1657
ERR1039471.31611	8	88
ERR1039469.28530	1	745
ERR1039465.14420	1	10
ERR1039469.69770	1	1815
ERR1039474.36573	1	3
ERR1039476.76367	1	2
ERR1039464.25112	1	94
ERR1039463.59607	1	222
ERR1039476.73439	1	1
ERR1039469.57247	1	1028
ERR1039474.26706	1	26
ERR1039468.18765	1	467
ERR1039463.25993	1	27
ERR1039474.28571	1	3
ERR1039477.24483	1	61
ERR1039461.54509	1	615
ERR1039472.71947	1	17
ERR1039476.548	3	14
ERR1039464.26859	1	24
ERR1039471.84727	1	130
ERR1039476.68279	1	8
ERR1039465.9599	1	61
ERR1039460.75609	1	28
ERR1039466.72898	1	477
ERR1039476.77330	1	5
ERR1039476.40638	1	21
ERR1039463.55844	1	2620
ERR1039471.29246	1	17
ERR1039476.4331	1	12
ERR1039461.35542	1	160
ERR1039459.24780	1	41
ERR1039469.90814	1	135
ERR1039460.13538	1	74
ERR1039468.57447	1	0
ERR1039471.16480	1	1
ERR1039471.8762	1	4
ERR1039477.24313	2	7
ERR1039471.91902	1	9
ERR1039462.30266	1	215
ERR1039475.53572	1	75
ERR1039467.71229	2	58
ERR1039462.60758	1	391
ERR1039468.78148	1	1859
ERR1039476.10636	1	0
ERR1039473.39109	1	19
ERR1039471.80518	1	7
ERR1039473.7594	79	40
ERR1039467.60915	1	639
ERR1039476.12899	1	8
ERR1039464.19521	1	182
ERR1039464.71554	1	4
ERR1039468.34508	1	216
ERR1039464.38044	1	107
ERR1039476.85025	2	26
ERR1039474.63842	2	135
ERR1039476.16435	1	8
ERR1039476.6746	1	0
ERR1039463.34014	1	0
ERR1039466.79067	1	19
ERR1039464.75839	1	40
ERR1039476.9016	1	0
ERR1039471.80042	3	2
ERR1039469.80286	1	212
ERR1039471.37622	1	9
ERR1039475.6444	1	104
ERR1039476.63046	1	48
ERR1039463.90096	1	926
ERR1039473.78030	1	70
ERR1039471.17321	3	8
ERR1039461.68583	1	98
ERR1039467.47568	50	222
ERR1039473.26355	1	2
ERR1039471.72296	3	5
ERR1039469.48251	1	8
ERR1039463.33452	1	518
ERR1039462.45234	1	268
ERR1039468.72238	1	63
ERR1039460.53889	1	24
ERR1039476.75224	1	6
ERR1039473.64531	1	134
ERR1039464.70958	1	112
ERR1039471.21416	1	1
ERR1039460.33052	2	69
ERR1039460.60086	1	903
ERR1039472.11196	1	4
ERR1039475.41026	1	8
ERR1039477.15032	3	6
ERR1039471.65221	1	31
ERR1039474.32550	1	13
ERR1039472.54657	1	18
ERR1039472.62937	1	32
ERR1039461.68236	1	102
ERR1039466.33061	1	17
ERR1039477.26462	1	5
ERR1039473.18108	1	32
ERR1039472.17343	1	14
ERR1039476.77088	1	21
ERR1039473.33711	1	2
ERR1039468.2108	1	41
ERR1039468.53843	1	0
ERR1039471.4965	17	131
ERR1039472.7905	1	48
ERR1039476.14722	4	124
ERR1039471.22105	1	20
ERR1039463.80170	1	121
ERR1039468.13119	1	659
ERR1039469.81813	1	1
ERR1039463.44776	1	411
ERR1039477.55487	1	83
ERR1039463.91258	1	206
ERR1039467.60357	1	20
ERR1039473.44418	6	86
ERR1039476.76282	1	326
ERR1039474.67334	1	21
ERR1039476.84589	1	17
ERR1039471.66607	1	5
ERR1039472.41727	1	2
ERR1039471.55023	1	3
ERR1039473.16046	1	119
ERR1039474.60362	1	16
ERR1039476.57817	1	23
ERR1039464.40779	1	167
ERR1039461.29164	1	269
ERR1039473.13049	1	1
ERR1039475.68904	1	257
ERR1039477.69664	1	4
ERR1039474.53787	4	2
ERR1039471.2802	1	41
ERR1039469.63810	1	1716
ERR1039477.32638	1	1
ERR1039472.50142	1	14
ERR1039476.2059	1	26
ERR1039477.56396	1	37
ERR1039468.30716	1	56
ERR1039476.22025	1	1
ERR1039459.67633	1	234
ERR1039472.23411	9	363
ERR1039459.34024	1	0
ERR1039468.51543	1	237
ERR1039459.30614	1	24
ERR1039477.53465	1	0
ERR1039471.87841	1	14
ERR1039464.32551	1	578
ERR1039473.14556	1	0
ERR1039472.65470	1	33
ERR1039461.57375	1	5
ERR1039472.38996	1	0
ERR1039468.22180	1	0
ERR1039476.85646	12	192
ERR1039473.57103	1	2
ERR1039476.40115	8	9
ERR1039474.4786	1	8
ERR1039472.62713	1	44
ERR1039466.41509	1	1
ERR1039471.69103	1	1
ERR1039463.87724	1	11
ERR1039474.63079	1	32
ERR1039463.67818	1	85
ERR1039464.11948	1	638
ERR1039469.26095	1	13
ERR1039477.36724	2	1
ERR1039472.67511	1	81
ERR1039476.750	1	32
ERR1039462.78145	1	142
ERR1039477.28071	1	0
ERR1039460.37834	1	23
ERR1039476.37594	1	18
ERR1039465.1205	1	173
ERR1039462.9088	1	1412
ERR1039477.18909	1	11
ERR1039462.44446	1	895
ERR1039477.53556	1	114
ERR1039477.73186	1	20
ERR1039468.63584	1	348
ERR1039477.52649	1	161
ERR1039474.182	19	3
ERR1039471.1770	1	0
ERR1039476.18304	1	5
ERR1039474.12641	7	8
ERR1039460.44711	1	87
ERR1039466.51125	1	5
ERR1039473.55423	1	18
ERR1039476.27925	1	17
ERR1039471.91903	1	0
ERR1039464.49925	1	207
ERR1039475.66370	1	2
ERR1039472.23549	5	45
ERR1039460.81035	1	273
ERR1039466.60348	1	25
ERR1039473.65306	1	3
ERR1039474.6131	1	4
ERR1039476.82036	1	367
ERR1039464.61832	1	643
ERR1039476.51640	1	0
ERR1039474.14170	1	144
ERR1039462.61131	1	140
ERR1039471.3307	1	119
ERR1039463.52289	1	40
ERR1039474.45382	1	89
ERR1039465.52331	1	3
ERR1039475.29638	1	9
ERR1039476.32746	1	443
ERR1039469.20573	1	2494
ERR1039464.3403	1	460
ERR1039463.57890	1	52
ERR1039474.42201	3	0
ERR1039469.82159	1	41
ERR1039477.3392	1	13
ERR1039469.70119	1	517
ERR1039472.17160	1	193
ERR1039461.2400	1	0
ERR1039473.43772	1	38
ERR1039465.94375	1	31
ERR1039461.72166	1	910
ERR1039465.83346	1	7
ERR1039473.7550	1	2
ERR1039476.29329	1	16
ERR1039476.81187	1	154
ERR1039462.79571	1	1639
ERR1039468.41378	1	42
ERR1039476.6866	1	6
ERR1039468.67507	1	129
ERR1039472.36310	1	20
ERR1039464.49236	1	1
ERR1039466.33228	1	541
ERR1039473.65827	3	3
ERR1039468.32396	12	27
ERR1039466.464	1	7
ERR1039467.72643	4	77
ERR1039467.42115	1	8
ERR1039459.48248	1	462
ERR1039477.14023	1	1
ERR1039473.412	1	0
ERR1039473.60569	1	3
ERR1039463.2145	1	159
ERR1039462.40391	1	2
ERR1039459.72526	1	133
ERR1039471.91904	1	5
ERR1039463.49227	1	19
ERR1039469.68114	1	148
ERR1039475.2444	1	1
ERR1039477.30964	6	22
ERR1039464.68149	1	56
ERR1039476.56244	1	54
ERR1039460.42996	1	15
ERR1039476.64233	1	41
ERR1039462.30994	37	102
ERR1039468.79044	1	294
ERR1039476.74380	1	43
ERR1039473.13806	1	8
ERR1039477.9827	1	14
ERR1039475.47688	1	23
ERR1039471.38097	1	10
ERR1039472.53408	1	151
ERR1039474.45543	1	71
ERR1039477.31459	1	2
ERR1039468.58939	1	165
ERR1039464.40692	1	29
ERR1039471.23910	16	13
ERR1039471.22243	30	93
ERR1039475.31995	1	5
ERR1039465.22156	1	285
ERR1039473.51661	2	20
ERR1039476.72186	1	0
ERR1039460.6028	1	78
ERR1039471.81503	1	11
ERR1039475.23455	1	18
ERR1039462.59755	1	68
ERR1039472.58793	1	134
ERR1039473.28617	1	16
ERR1039477.28195	1	831
ERR1039462.73551	1	4
ERR1039469.77573	1	39
ERR1039467.78488	1	685
ERR1039474.25579	1	61
ERR1039466.61383	1	0
ERR1039465.6019	1	46
ERR1039474.7863	1	4
ERR1039466.14245	1	230
ERR1039471.32096	1	44
ERR1039460.72464	1	130
ERR1039463.36182	1	145
ERR1039466.63424	1	0
ERR1039465.73314	1	4
ERR1039469.42330	1	581
ERR1039471.41322	1	18
ERR1039473.59081	1	368
ERR1039473.69838	1	8
ERR1039460.11333	1	194
ERR1039467.21076	1	2
ERR1039473.31434	1	0
ERR1039468.26845	2	319
ERR1039471.62189	1	3
ERR1039471.85797	1	3
ERR1039476.42013	1	2
ERR1039475.63081	1	7
ERR1039474.43074	6	27
ERR1039471.63533	1	21
ERR1039475.75051	1	12
ERR1039474.51956	1	4
ERR1039474.48205	4	19
ERR1039464.82300	1	987
ERR1039472.50577	1	140
ERR1039462.78485	1	2031
ERR1039475.41749	1	11
ERR1039473.46705	6	7
ERR1039475.7679	1	18
ERR1039477.70999	1	6
ERR1039473.34882	1	9
ERR1039476.306	1	3
ERR1039462.57171	1	620
ERR1039473.60399	1	39
ERR1039462.79353	1	1
ERR1039473.64264	1	69
ERR1039473.34011	1	19
ERR1039475.22284	1	29
ERR1039464.27876	1	1
ERR1039476.80890	1	0
ERR1039475.24579	1	2
ERR1039475.2226	1	2
ERR1039472.12245	1	4
ERR1039472.7141	1	564
ERR1039462.48914	1	694
ERR1039467.74044	1	1
ERR1039474.61448	1	0
ERR1039465.42894	3	110
ERR1039460.26829	1	164
ERR1039477.69275	1	4
ERR1039465.89754	1	33
ERR1039465.69383	1	110
ERR1039461.1372	1	6
ERR1039475.51787	1	9
ERR1039466.13048	3	43
ERR1039477.21303	1	0
ERR1039468.64073	1	483
ERR1039473.26550	1	218
ERR1039465.28465	1	230
ERR1039473.71062	1	0
ERR1039467.18520	1	7
ERR1039469.12050	1	122
ERR1039476.79904	1	45
ERR1039477.65548	1	13
ERR1039477.30085	16	34
ERR1039474.13414	3	444
ERR1039471.55725	1	34
ERR1039467.57363	1	10
ERR1039471.5263	1	1
ERR1039462.34098	1	654
ERR1039469.62549	1	57
ERR1039459.78571	1	0
ERR1039467.70570	1	542
ERR1039476.84300	1	27
ERR1039464.74888	1	63
ERR1039476.45041	1	2
ERR1039477.55622	1	3
ERR1039477.364	1	11
ERR1039463.1036	1	1429
ERR1039464.63748	1	683
ERR1039474.58277	1	109
ERR1039463.12122	5	41
ERR1039471.42954	1	10
ERR1039466.64100	1	0
ERR1039476.14639	2	4
ERR1039461.14482	2	3
ERR1039463.23326	1	58
ERR1039469.13811	1	0
ERR1039472.42751	1	8
ERR1039469.81651	1	581
ERR1039471.9105	3	7
ERR1039477.51319	1	10
ERR1039475.813	1	0
ERR1039477.16988	1	129
ERR1039460.80949	1	0
ERR1039466.61678	1	1
ERR1039476.55503	1	4
ERR1039474.64971	1	109
ERR1039464.51505	1	8
ERR1039475.16311	1	1
ERR1039459.11183	1	8
ERR1039476.22480	1	78
ERR1039472.64802	1	267
ERR1039471.56681	1	116
ERR1039472.74848	1	0
ERR1039472.48965	1	26
ERR1039464.54736	1	169
ERR1039467.79561	1	196
ERR1039464.85604	1	18
ERR1039459.67611	1	33
ERR1039475.27376	1	9
ERR1039476.68269	1	41
ERR1039477.18297	1	1
ERR1039475.5499	1	0
ERR1039472.51252	1	5
ERR1039462.32547	1	829
ERR1039469.46533	1	383
ERR1039469.53899	1	61
ERR1039473.34167	1	183
ERR1039472.11975	18	229
ERR1039464.13212	1	0
ERR1039467.46358	1	600
ERR1039477.41459	1	1
ERR1039460.78648	1	78
ERR1039461.1652	1	55
ERR1039474.64363	6	59
ERR1039468.14003	12	6
ERR1039475.53857	1	1
ERR1039473.17198	1	62
ERR1039461.50463	1	45
ERR1039460.81114	1	105
ERR1039475.72735	1	6
ERR1039468.32388	190	434
ERR1039472.71867	1	15
ERR1039476.59104	1	0
ERR1039476.77946	1	1
ERR1039473.33200	1	14
ERR1039474.27196	1	23
ERR1039473.49536	1	17
ERR1039476.12038	1	1
ERR1039473.71416	2	79
ERR1039462.70569	1	195
ERR1039473.13681	1	28
ERR1039471.8637	1	0
ERR1039476.62777	1	6
ERR1039475.54270	1	28
ERR1039461.74191	1	85
ERR1039464.79012	1	49
ERR1039475.60494	1	3
ERR1039463.84664	1	339
ERR1039461.29430	1	700
ERR1039459.8242	1	20
ERR1039473.18447	1	26
ERR1039474.66453	1	356
ERR1039477.38701	3	42
ERR1039471.28197	1	10
ERR1039471.91804	1	11
ERR1039472.26187	1	6
ERR1039477.50191	1	18
ERR1039461.53130	1	226
ERR1039477.58031	1	2
ERR1039464.24485	90	13
ERR1039473.59405	1	0
ERR1039476.62862	3	3
ERR1039467.63090	1	71
ERR1039471.2790	1	881
ERR1039460.56293	1	70
ERR1039468.72800	1	249
ERR1039476.59573	1	10
ERR1039473.51800	1	2
ERR1039472.17086	1	45
ERR1039473.5506	1	0
ERR1039473.23437	1	1
ERR1039464.82921	1	18
ERR1039475.55542	1	35
ERR1039473.77198	1	14
ERR1039466.69447	1	8
ERR1039477.16116	1	37
ERR1039463.4253	1	7
ERR1039474.55374	1	5
ERR1039464.82095	1	539
ERR1039471.15676	1	0
ERR1039459.79279	1	200
ERR1039474.7790	1	7
ERR1039475.56425	1	19
ERR1039472.69634	1	22
ERR1039476.85018	1	25
ERR1039464.24091	1	14
ERR1039477.7099	1	44
ERR1039460.60900	1	109
ERR1039474.5625	1	0
ERR1039460.39459	1	12
ERR1039475.36971	4	12
ERR1039471.30261	1	8
ERR1039475.49009	7	6
ERR1039472.12993	1	21
ERR1039471.74286	1	14
ERR1039472.68319	1	3
ERR1039473.17784	1	0
ERR1039473.46099	1	14
ERR1039474.32543	1	14
ERR1039467.72521	1	31
ERR1039467.26086	1	1131
ERR1039473.73355	1	14
ERR1039466.9536	1	3
ERR1039473.80746	1	32
ERR1039471.29694	1	18
ERR1039460.49689	1	28
ERR1039460.55011	1	931
ERR1039469.10013	6	13
ERR1039461.10193	1	0
ERR1039476.83554	1	0
ERR1039477.59933	1	1133
ERR1039460.32974	1	19
ERR1039462.70665	1	169
ERR1039475.18358	4	24
ERR1039471.31598	1	124
ERR1039463.78305	1	2
ERR1039459.76580	1	13
ERR1039473.72153	1	18
ERR1039464.85683	1	10
ERR1039472.30788	2	3
ERR1039471.31291	5	35
ERR1039464.2679	1	317
ERR1039467.78480	1	686
ERR1039466.70882	1	2
ERR1039472.62324	7	333
ERR1039467.37198	1	1558
ERR1039461.65406	1	1
ERR1039466.37974	1	0
ERR1039473.81513	1	0
ERR1039475.58231	1	17
ERR1039467.49044	12	91
ERR1039467.28597	1	46
ERR1039463.92047	1	1541
ERR1039461.13866	1	167
ERR1039476.49075	2	68
ERR1039473.25212	1	20
ERR1039471.34850	1	21
ERR1039465.92590	1	434
ERR1039467.45824	1	160
ERR1039475.14229	1	20
ERR1039466.41900	1	4
ERR1039471.5691	28	57
ERR1039461.42973	1	1068
ERR1039473.65814	17	27
ERR1039475.31880	1	133
ERR1039473.78631	1	3
ERR1039471.78180	1	9
ERR1039473.26539	1	0
ERR1039468.52048	1	1193
ERR1039471.80474	1	51
ERR1039468.46330	1	26
ERR1039473.4128	1	2
ERR1039467.55434	1	249
ERR1039476.63393	1	1
ERR1039464.14267	1	104
ERR1039460.68878	1	65
ERR1039476.55694	1	0
ERR1039467.71090	1	2
ERR1039477.52636	1	212
ERR1039472.74408	1	103
ERR1039461.73111	1	225
ERR1039469.21801	1	205
ERR1039465.21666	1	151
ERR1039473.2839	1	4
ERR1039461.75531	1	196
ERR1039464.36783	1	1
ERR1039472.25279	1	52
ERR1039461.10194	1	15
ERR1039477.23669	1	44
ERR1039468.75702	1	1758
ERR1039469.58851	1	1096
ERR1039469.87396	1	33
ERR1039477.9366	1	77
ERR1039477.69648	1	5
ERR1039467.77496	1	377
ERR1039460.73997	1	1931
ERR1039467.1322	1	0
ERR1039471.5190	1	0
ERR1039473.59066	1	52
ERR1039473.76444	1	4
ERR1039474.30790	1	4
ERR1039464.24435	1	42
ERR1039466.62001	1	1136
ERR1039467.7730	1	3
ERR1039474.44472	1	308
ERR1039475.60845	1	8
ERR1039475.27605	1	2
ERR1039471.49870	3	13
ERR1039472.68792	1	45
ERR1039477.51146	22	53
ERR1039467.78047	1	5
ERR1039460.39934	1	45
ERR1039469.44173	1	0
ERR1039462.82468	1	375
ERR1039472.36691	1	3
ERR1039461.22289	1	273
ERR1039474.34528	1	8
ERR1039476.28463	1	21
ERR1039474.66640	1	3
ERR1039463.84196	1	217
ERR1039474.47956	2	469
ERR1039464.34003	1	15
ERR1039476.86494	1	2
ERR1039477.66939	1	1
ERR1039471.47779	1	2
ERR1039466.10608	1	53
ERR1039474.36566	10	33
ERR1039464.65293	1	0
ERR1039460.30579	4	2
ERR1039461.27494	1	2230
ERR1039471.52464	1	21
ERR1039460.83167	7	108
ERR1039464.82857	1	730
ERR1039471.43642	11	56
ERR1039464.54266	1	86
ERR1039475.73916	1	0
ERR1039472.48610	1	6
ERR1039476.28098	1	4
ERR1039472.13912	1	7
ERR1039474.23639	1	6
ERR1039477.37201	5	72
ERR1039465.89616	1	0
ERR1039461.66246	1	1139
ERR1039474.62645	2	12
ERR1039473.9245	1	1
ERR1039474.28864	2	0
ERR1039471.83582	1	944
ERR1039476.40881	1	92
ERR1039472.73827	1	104
ERR1039476.73167	1	65
ERR1039465.49018	1	1
ERR1039472.31548	1	1
ERR1039475.437	1	1
ERR1039476.58549	1	0
ERR1039472.61299	3	17
ERR1039468.46012	1	159
ERR1039464.1767	1	25
ERR1039475.76288	1	49
ERR1039473.55926	1	3
ERR1039467.13998	1	80
ERR1039477.5606	1	1
ERR1039459.75240	1	68
ERR1039475.13321	1	43
ERR1039471.81955	1	31
ERR1039465.61225	1	132
ERR1039461.38618	1	52
ERR1039468.31486	1	267
ERR1039460.35408	4	2
ERR1039471.23472	1	0
ERR1039474.47450	1874	597
ERR1039461.67869	1	18
ERR1039475.4340	3	3
ERR1039477.15706	1	21
ERR1039471.13205	1	149
ERR1039468.5886	1	697
ERR1039471.2008	1	2
ERR1039471.93207	1	10
ERR1039463.47933	1	34
ERR1039467.55057	1	28
ERR1039475.70505	1	13
ERR1039474.35835	1	64
ERR1039477.67554	1	9
ERR1039472.44158	1	189
ERR1039460.10492	1	508
ERR1039468.67694	1	63
ERR1039460.33898	1	1395
ERR1039472.13124	1	6
ERR1039467.71919	1	12
ERR1039474.21142	1	2
ERR1039471.90762	1	0
ERR1039477.62801	1	25
ERR1039472.6269	1	0
ERR1039461.67107	1	17
ERR1039476.76359	1	881
ERR1039460.62901	1	13
ERR1039463.75158	2	358
ERR1039477.21620	1	22
ERR1039464.50567	1	1698
ERR1039474.46822	1	104
ERR1039461.75819	1	71
ERR1039472.51873	1	30
ERR1039467.63259	1	0
ERR1039473.77005	1	71
ERR1039471.7210	1	28
ERR1039477.43165	1	2
ERR1039476.3417	1	0
ERR1039473.82087	1	3
ERR1039475.37750	1	3
ERR1039465.25331	1	34
ERR1039476.79995	1	12
ERR1039465.92210	1	25
ERR1039467.73274	1	175
ERR1039467.47497	30	17
ERR1039475.62184	1	50
ERR1039459.59209	1	1123
ERR1039462.21264	1	52
ERR1039472.13284	3	345
ERR1039473.14105	1	19
ERR1039460.57210	1	0
ERR1039474.1653	5	17
ERR1039475.72873	1	30
ERR1039468.58174	1	1866
ERR1039476.72582	4	45
ERR1039475.68194	1	3
ERR1039459.56262	1	27
ERR1039472.35485	1	124
ERR1039461.28043	5	1102
ERR1039473.56919	1	5
ERR1039476.36669	1	0
ERR1039468.35700	1	24
ERR1039476.10512	1	34
ERR1039472.16805	1	6
ERR1039460.30036	1	17
ERR1039472.16524	1	23
ERR1039464.45872	1	21
ERR1039471.58252	1	17
ERR1039467.83815	1	167
ERR1039477.14904	7	7
ERR1039473.15204	1	5
ERR1039474.40766	1	172
ERR1039477.46041	1	38
ERR1039460.17422	1	520
ERR1039464.79092	1	111
ERR1039475.40336	1	32
ERR1039467.65064	2	82
ERR1039465.69456	1	197
ERR1039476.72027	1	15
ERR1039468.18625	1	3
ERR1039471.40488	1	33
ERR1039461.12571	1	0
ERR1039462.88611	1	2209
ERR1039467.22948	1	1096
ERR1039466.43855	1	140
ERR1039476.60409	1	1400
ERR1039467.24328	2	445
ERR1039471.31138	1	235
ERR1039476.29859	1	23
ERR1039461.43908	1	141
ERR1039471.89777	1	11
ERR1039473.62264	44	162
ERR1039465.50210	1	154
ERR1039473.38622	1	564
ERR1039467.11719	1	3
ERR1039472.47803	93	40
ERR1039467.29101	1	208
ERR1039472.51940	1	4
ERR1039462.89945	2	1328
ERR1039465.59816	1	111
ERR1039463.57050	1	6
ERR1039467.74037	1	52
ERR1039464.74881	1	26
ERR1039464.71775	1	1
ERR1039471.45960	1	7
ERR1039459.46041	10	67
ERR1039473.63733	1	25
ERR1039476.1580	6	1
ERR1039459.28559	1	28
ERR1039476.14973	1	70
ERR1039471.29082	2	1
ERR1039461.37189	1	454
ERR1039476.80302	1	278
ERR1039472.64652	1	60
ERR1039460.78558	1	0
ERR1039460.47599	1	40
ERR1039473.9916	6	10
ERR1039475.66188	1	467
ERR1039471.3554	1	85
ERR1039471.81956	1	3
ERR1039473.55583	1	74
ERR1039471.68717	1	173
ERR1039459.77444	1	99
ERR1039469.76816	1	57
ERR1039465.33163	1	8
ERR1039473.53729	1	5
ERR1039472.40774	1	3
ERR1039475.45302	1	0
ERR1039475.54578	1	43
ERR1039463.20133	35	2781
ERR1039462.63262	1	134
ERR1039473.68010	1	5
ERR1039467.68735	1	0
ERR1039473.53223	1	147
ERR1039459.53439	1	0
ERR1039477.6984	1	6
ERR1039475.57513	1	35
ERR1039475.4274	14	6
ERR1039471.86747	1	0
ERR1039476.48742	4	11
ERR1039477.69062	1	12
ERR1039477.34767	7	8
ERR1039472.68899	1	75
ERR1039471.990	1	0
ERR1039474.35620	20	67
ERR1039464.81561	1	226
ERR1039474.63158	1	56
ERR1039462.76167	2	2257
ERR1039476.84083	1	0
ERR1039474.52817	1	0
ERR1039459.64568	1	10
ERR1039473.26461	1	12
ERR1039477.48841	1	66
ERR1039471.48537	2	10
ERR1039460.32303	1	320
ERR1039473.56572	1	10
ERR1039468.47502	1	1495
ERR1039477.56784	1	8
ERR1039473.55694	1	5
ERR1039464.38951	1	14
ERR1039466.20705	1	66
ERR1039473.60331	1	51
ERR1039472.72495	1	64
ERR1039464.24576	1	22
ERR1039471.21755	1	1
ERR1039466.51649	1	18
ERR1039463.91100	1	12
ERR1039477.39865	1	6
ERR1039476.11513	1	22
ERR1039475.46187	1	12
ERR1039472.62757	1	85
ERR1039472.20014	1	16
ERR1039464.84107	1	21
ERR1039468.9236	1	225
ERR1039469.60722	1	40
ERR1039472.23837	1	163
ERR1039463.43434	1	163
ERR1039465.56646	1	421
ERR1039465.87773	1	51
ERR1039468.43445	1	779
ERR1039468.68586	1	1729
ERR1039465.32799	1	1
ERR1039474.64187	1	47
ERR1039471.49456	1	3
ERR1039465.92684	1	637
ERR1039464.52837	1	1
ERR1039471.23863	11	6
ERR1039476.46504	1	3
ERR1039471.68952	1	30
ERR1039460.30731	3	403
ERR1039469.19996	1	12
ERR1039459.39206	1	531
ERR1039462.78001	1	191
ERR1039477.27501	1	16
ERR1039471.30498	1	0
ERR1039472.36588	1	1
ERR1039466.68593	1	9
ERR1039476.60159	1	0
ERR1039473.62153	1	1
ERR1039469.53759	1	0
ERR1039474.15635	1	19
ERR1039464.65173	1	512
ERR1039467.62977	1	343
ERR1039460.63679	1	5
ERR1039463.79576	1	102
ERR1039467.26805	1	248
ERR1039474.4821	1	3
ERR1039465.30	1	668
ERR1039463.4502	1	451
ERR1039477.71108	1	4
ERR1039459.12590	1	4
ERR1039463.56828	1	573
ERR1039461.1310	1	5
ERR1039471.89450	1	5
ERR1039472.25645	1	460
ERR1039477.24756	1	1
ERR1039475.24993	1	2
ERR1039471.64056	1	0
ERR1039475.8126	1	155
ERR1039466.32988	1	161
ERR1039466.10815	1	3
ERR1039473.5180	1	1
ERR1039477.38189	1	24
ERR1039473.67059	1	14
ERR1039473.30922	1	21
ERR1039471.81797	1	41
ERR1039474.57848	1	26
ERR1039474.56156	1	0
ERR1039474.12805	1	0
ERR1039477.52337	1	13
ERR1039477.29617	1	25
ERR1039468.7226	1	441
ERR1039464.85347	1	137
ERR1039477.65087	1	12
ERR1039465.46911	1	8
ERR1039462.33850	2	128
ERR1039475.51450	1	2
ERR1039473.12702	1	6
ERR1039475.58036	2	4
ERR1039474.44255	1	9
ERR1039476.9998	1	2
ERR1039462.38237	1	93
ERR1039475.302	1	15
ERR1039461.52268	1	1
ERR1039462.72588	1	345
ERR1039473.71911	1	345
ERR1039472.36206	1	11
ERR1039476.17182	1	10
ERR1039475.12967	1	5
ERR1039477.66867	1	22
ERR1039475.25221	1	2
ERR1039461.2641	1	15
ERR1039459.34649	1	1199
ERR1039469.66650	1	26
ERR1039462.50908	1	8
ERR1039472.27181	1	18
ERR1039476.29470	1	7
ERR1039475.69561	10	10
ERR1039476.75333	1	0
ERR1039465.89444	1	121
ERR1039459.69086	1	4
ERR1039473.69293	1	0
ERR1039469.29846	1	1
ERR1039475.36434	1	6
ERR1039464.37411	1	290
ERR1039464.19153	1	464
ERR1039475.70854	1	9
ERR1039473.54847	1	310
ERR1039461.39209	1	9
ERR1039475.75599	1	11
ERR1039475.71403	1	186
ERR1039469.64877	1	143
ERR1039462.47145	1	651
ERR1039467.66502	1	88
ERR1039476.58236	1	6
ERR1039477.41233	1	87
ERR1039477.30914	14	2
ERR1039461.54286	1	9
ERR1039475.10872	1	184
ERR1039464.38326	1	37
ERR1039473.55009	1	0
ERR1039474.60479	1	1015
ERR1039461.46772	1	57
ERR1039477.5683	1	4
ERR1039474.16954	1	62
ERR1039463.91559	1	363
ERR1039467.11191	1	10
ERR1039473.41740	48	20
ERR1039473.75361	1	4
ERR1039465.43004	1	270
ERR1039469.81778	1	27
ERR1039477.74030	1	5
ERR1039464.80425	1	3
ERR1039471.80787	1	293
ERR1039462.23305	1	944
ERR1039471.54176	1	12
ERR1039461.53528	1	95
ERR1039467.52348	1	189
ERR1039474.49717	1	139
ERR1039476.44000	1	2
ERR1039476.23637	1	25
ERR1039463.16074	1	102
ERR1039463.89294	1	1127
ERR1039473.77332	1	30
ERR1039465.93819	1	47
ERR1039467.77465	1	65
ERR1039462.11387	4	25
ERR1039474.22427	1	2
ERR1039471.3381	1	0
ERR1039477.29270	1	17
ERR1039464.64996	1	99
ERR1039474.25679	1	133
ERR1039475.59427	1	3
ERR1039464.51060	1	2
ERR1039472.61352	1	0
ERR1039475.28120	1	38
ERR1039474.45919	1	9
ERR1039464.61347	1	1520
ERR1039469.21274	1	11
ERR1039472.71625	1	14
ERR1039472.69794	1	45
ERR1039477.11863	8	4
ERR1039467.83024	4	268
ERR1039463.71776	1	261
ERR1039471.12917	1	36
ERR1039473.21438	1	15
ERR1039476.46600	1	0
ERR1039472.68577	1	11
ERR1039472.64477	1	0
ERR1039476.81995	1	3
ERR1039472.23893	3	46
ERR1039476.13619	1	216
ERR1039475.39803	1	164
ERR1039473.81645	1	6
ERR1039473.32169	1	0
ERR1039463.37505	1	0
ERR1039461.66018	1	0
ERR1039461.47936	2	1346
ERR1039459.54667	1	165
ERR1039474.5738	1	40
ERR1039473.77132	1	8
ERR1039460.69278	1	238
ERR1039475.17344	1	0
ERR1039472.43	13	5
ERR1039471.43767	1	69
ERR1039467.59604	11	158
ERR1039466.71721	1	410
ERR1039460.68583	1	0
ERR1039461.54094	1	306
ERR1039474.67299	1	246
ERR1039461.61347	1	67
ERR1039460.74780	1	110
ERR1039464.4519	1	83
ERR1039467.49068	1	36
ERR1039459.29721	1	185
ERR1039463.75539	1	36
ERR1039473.555	1	55
ERR1039473.81255	1	33
ERR1039476.8989	1	9
ERR1039477.21062	1	3
ERR1039474.61414	1	173
ERR1039462.50617	1	1121
