iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac
1	0.03	0.03	1796	7566890	1589250000	985548	1915800	0.798	0.9994	0.8848	0.9988	0.8848	0.9982	0.8393	0.8391	mouse	NA	NA	10	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	8747	7423270	2297940000	980299	2362980	0.7585	0.9996	0.8833	0.999	0.8833	0.9986	0.8179	0.8162	mouse	NA	NA	1	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1456	7401490	1512150000	977293	1972690	0.7896	0.9994	0.8834	0.9987	0.8834	0.9981	0.8342	0.8338	mouse	NA	NA	1	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8692	7577300	2298530000	998990	2208950	0.7743	0.9996	0.8835	0.999	0.8835	0.9986	0.8264	0.8253	mouse	NA	NA	2	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1481	7556900	1518130000	996023	1839190	0.8043	0.9993	0.8835	0.9988	0.8835	0.9981	0.8421	0.842	mouse	NA	NA	2	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8539	7604630	2297220000	1014110	2181610	0.7771	0.9996	0.8823	0.9991	0.8823	0.9986	0.8274	0.8264	mouse	NA	NA	3	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1427	7581980	1492380000	1010810	1785260	0.8094	0.9993	0.8824	0.9988	0.8824	0.9981	0.8442	0.8443	mouse	NA	NA	3	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8612	7532400	2298240000	1018670	2253840	0.7697	0.9996	0.8809	0.999	0.8809	0.9986	0.8227	0.8215	mouse	NA	NA	4	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1435	7509430	1493560000	1015510	1824320	0.8045	0.9993	0.8809	0.9988	0.8809	0.9981	0.8409	0.841	mouse	NA	NA	4	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8707	7377000	2297170000	1001830	2409250	0.7538	0.9996	0.8804	0.999	0.8804	0.9985	0.8139	0.8122	mouse	NA	NA	5	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1433	7355120	1500080000	998791	2008670	0.7855	0.9993	0.8804	0.9987	0.8804	0.998	0.8306	0.8303	mouse	NA	NA	5	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8667	7555740	2297460000	984892	2230500	0.7721	0.9996	0.8847	0.999	0.8847	0.9986	0.8258	0.8246	mouse	NA	NA	6	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1422	7534100	1500780000	981831	1853020	0.8026	0.9993	0.8847	0.9988	0.8847	0.9981	0.8417	0.8417	mouse	NA	NA	6	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8699	7625430	2299740000	1014070	2160820	0.7792	0.9996	0.8826	0.9991	0.8826	0.9986	0.8286	0.8277	mouse	NA	NA	7	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1464	7604620	1512840000	1011160	1764410	0.8117	0.9993	0.8826	0.9988	0.8826	0.9982	0.8455	0.8457	mouse	NA	NA	7	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8628	7380410	2297610000	968057	2405840	0.7542	0.9996	0.884	0.999	0.884	0.9985	0.8158	0.814	mouse	NA	NA	8	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1445	7357440	1490240000	964524	1996500	0.7866	0.9994	0.8841	0.9987	0.8841	0.998	0.8329	0.8325	mouse	NA	NA	8	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8695	7630320	2297550000	1022770	2155930	0.7797	0.9996	0.8818	0.9991	0.8818	0.9986	0.8285	0.8276	mouse	NA	NA	9	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1467	7609170	1510680000	1019850	1759420	0.8122	0.9993	0.8818	0.9988	0.8818	0.9982	0.8454	0.8456	mouse	NA	NA	9	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	8669	7611090	2298040000	1013870	2175160	0.7777	0.9996	0.8824	0.9991	0.8824	0.9986	0.8278	0.8268	mouse	NA	NA	10	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	1459	7591310	1519140000	1010960	1831880	0.8056	0.9993	0.8825	0.9988	0.8825	0.9981	0.8422	0.8423	mouse	NA	NA	10	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	7914	7598140	2300280000	1015000	2188100	0.7764	0.9996	0.8822	0.999	0.8822	0.9986	0.8269	0.8259	mouse	NA	NA	1	open	FALSE	distance	0.1	0.9
1	0.03	0.03	558	7477940	996913000	994519	1654700	0.8188	0.999	0.8826	0.9983	0.8826	0.9974	0.8488	0.8495	mouse	NA	NA	1	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7881	7607720	2298530000	999477	2178520	0.7774	0.9996	0.8839	0.9991	0.8839	0.9986	0.8283	0.8272	mouse	NA	NA	2	open	FALSE	distance	0.1	0.9
1	0.03	0.03	560	7486200	990428000	978537	1650560	0.8193	0.999	0.8844	0.9983	0.8844	0.9974	0.8499	0.8506	mouse	NA	NA	2	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7907	7611530	2299530000	1016080	2174720	0.7778	0.9996	0.8822	0.9991	0.8822	0.9986	0.8277	0.8267	mouse	NA	NA	3	open	FALSE	distance	0.1	0.9
1	0.03	0.03	571	7497590	1017370000	996103	1655890	0.8191	0.999	0.8827	0.9984	0.8827	0.9974	0.849	0.8497	mouse	NA	NA	3	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7892	7630760	2299600000	1014650	2155490	0.7797	0.9996	0.8826	0.9991	0.8826	0.9986	0.8289	0.828	mouse	NA	NA	4	open	FALSE	distance	0.1	0.9
1	0.03	0.03	557	7522460	1024560000	997647	1654060	0.8198	0.999	0.8829	0.9984	0.8829	0.9974	0.8495	0.8502	mouse	NA	NA	4	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7924	7616790	2300140000	1015520	2169460	0.7783	0.9996	0.8824	0.9991	0.8824	0.9986	0.828	0.8271	mouse	NA	NA	5	open	FALSE	distance	0.1	0.9
1	0.03	0.03	576	7504960	1011490000	995688	1643260	0.8204	0.999	0.8829	0.9984	0.8829	0.9974	0.8498	0.8505	mouse	NA	NA	5	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7968	7581060	2299600000	1016900	2205190	0.7747	0.9996	0.8817	0.999	0.8817	0.9986	0.8258	0.8247	mouse	NA	NA	6	open	FALSE	distance	0.1	0.9
1	0.03	0.03	593	7477860	1035160000	1000870	1685100	0.8161	0.999	0.882	0.9984	0.882	0.9974	0.8471	0.8477	mouse	NA	NA	6	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7963	7619060	2300000000	1020580	2167190	0.7785	0.9996	0.8819	0.9991	0.8819	0.9986	0.8279	0.827	mouse	NA	NA	7	open	FALSE	distance	0.1	0.9
1	0.03	0.03	575	7507280	1014060000	1002560	1639870	0.8207	0.999	0.8822	0.9984	0.8822	0.9974	0.8496	0.8503	mouse	NA	NA	7	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7945	7586040	2300300000	998366	2200200	0.7752	0.9996	0.8837	0.999	0.8837	0.9986	0.827	0.8259	mouse	NA	NA	8	open	FALSE	distance	0.1	0.9
1	0.03	0.03	584	7473580	1016770000	980394	1660760	0.8182	0.999	0.884	0.9984	0.884	0.9974	0.8492	0.8498	mouse	NA	NA	8	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7923	7630690	2298900000	1032970	2155550	0.7797	0.9996	0.8808	0.9991	0.8808	0.9986	0.828	0.8272	mouse	NA	NA	9	open	FALSE	distance	0.1	0.9
1	0.03	0.03	575	7510720	1003570000	1013160	1639400	0.8208	0.999	0.8811	0.9984	0.8811	0.9974	0.8491	0.8499	mouse	NA	NA	9	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	7957	7617220	2300620000	1016360	2169030	0.7784	0.9996	0.8823	0.9991	0.8823	0.9986	0.828	0.8271	mouse	NA	NA	10	open	FALSE	distance	0.1	0.9
1	0.03	0.03	583	7493070	1004140000	995838	1649910	0.8195	0.999	0.8827	0.9984	0.8827	0.9974	0.8492	0.8499	mouse	NA	NA	10	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	77971	8214060	23456900000	1995780	4424570	0.6499	0.9999	0.8045	0.9998	0.8045	0.9997	0.723	0.719	soil	NA	NA	1	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9226	8132080	7887140000	1985970	3550360	0.6961	0.9997	0.8037	0.9996	0.8037	0.9993	0.7476	0.746	soil	NA	NA	1	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	77913	8246180	23446300000	2021080	4392460	0.6525	0.9999	0.8032	0.9998	0.8032	0.9997	0.7238	0.72	soil	NA	NA	2	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9139	8159120	7836060000	2010280	3498560	0.6999	0.9997	0.8023	0.9996	0.8023	0.9993	0.749	0.7476	soil	NA	NA	2	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78096	8243880	23441100000	2012080	4394760	0.6523	0.9999	0.8038	0.9998	0.8038	0.9997	0.724	0.7202	soil	NA	NA	3	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9192	8160400	7889020000	2001960	3517820	0.6988	0.9997	0.803	0.9996	0.803	0.9993	0.7487	0.7473	soil	NA	NA	3	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78095	8034760	23458100000	1923560	4603880	0.6357	0.9999	0.8068	0.9998	0.8068	0.9997	0.7161	0.7111	soil	NA	NA	4	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9213	7949200	7840920000	1913140	3714200	0.6816	0.9998	0.806	0.9995	0.806	0.9993	0.7408	0.7386	soil	NA	NA	4	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78072	8184620	23457600000	1907120	4454010	0.6476	0.9999	0.811	0.9998	0.811	0.9997	0.7246	0.7201	soil	NA	NA	5	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9185	8101580	7895360000	1896650	3626420	0.6908	0.9998	0.8103	0.9995	0.8103	0.9993	0.7478	0.7458	soil	NA	NA	5	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78040	8076420	23458800000	2069050	4562210	0.639	0.9999	0.7961	0.9998	0.7961	0.9997	0.7131	0.709	soil	NA	NA	6	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9178	7994770	7963050000	2059300	3691340	0.6841	0.9997	0.7952	0.9995	0.7952	0.9993	0.7372	0.7355	soil	NA	NA	6	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78075	8209980	23455000000	1932930	4428650	0.6496	0.9999	0.8094	0.9998	0.8094	0.9997	0.725	0.7208	soil	NA	NA	7	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9138	8126960	7884690000	1922800	3556510	0.6956	0.9998	0.8087	0.9995	0.8087	0.9993	0.7497	0.7479	soil	NA	NA	7	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	77822	7494010	23446300000	1748070	5144620	0.5929	0.9999	0.8109	0.9998	0.8109	0.9997	0.6933	0.685	soil	NA	NA	8	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9071	7406860	7769810000	1737270	4257740	0.635	0.9998	0.81	0.9995	0.81	0.9992	0.7168	0.7119	soil	NA	NA	8	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78169	8203690	23462600000	1963940	4434940	0.6491	0.9999	0.8068	0.9998	0.8068	0.9997	0.7236	0.7194	soil	NA	NA	9	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9107	8120830	7862670000	1953850	3570150	0.6946	0.9998	0.8061	0.9995	0.8061	0.9993	0.7479	0.7462	soil	NA	NA	9	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	78168	8261750	23473400000	2009260	4376880	0.6537	0.9999	0.8044	0.9998	0.8044	0.9997	0.725	0.7212	soil	NA	NA	10	open	FALSE	simple	0.1	0.9
1	0.03	0.03	9104	8175630	7823660000	1998720	3493650	0.7006	0.9997	0.8036	0.9996	0.8036	0.9993	0.75	0.7486	soil	NA	NA	10	closed	FALSE	simple	0.1	0.9
1	0.03	0.03	77517	8426040	23466600000	2434620	4212590	0.6667	0.9999	0.7758	0.9998	0.7758	0.9997	0.7191	0.7171	soil	NA	NA	1	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7861	8343740	7748610000	2424150	3136980	0.7268	0.9997	0.7749	0.9996	0.7749	0.9993	0.7501	0.75	soil	NA	NA	1	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77612	8309000	23463000000	2167090	4329640	0.6574	0.9999	0.7931	0.9998	0.7931	0.9997	0.722	0.7189	soil	NA	NA	2	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7932	8228550	7799850000	2156640	3329630	0.7119	0.9997	0.7923	0.9996	0.7923	0.9993	0.7507	0.75	soil	NA	NA	2	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77419	8421320	23463600000	2466040	4217310	0.6663	0.9999	0.7735	0.9998	0.7735	0.9997	0.7178	0.7159	soil	NA	NA	3	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7930	8337870	7804840000	2454870	3179380	0.7239	0.9997	0.7725	0.9996	0.7725	0.9993	0.7475	0.7475	soil	NA	NA	3	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77376	8711730	23471600000	2923020	3926900	0.6893	0.9999	0.7488	0.9998	0.7488	0.9997	0.7183	0.7178	soil	NA	NA	4	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7892	8628950	7838720000	2912280	2855960	0.7513	0.9996	0.7477	0.9996	0.7477	0.9993	0.7491	0.7495	soil	NA	NA	4	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77659	8323120	23469100000	2197510	4315510	0.6585	0.9999	0.7911	0.9998	0.7911	0.9997	0.7217	0.7188	soil	NA	NA	5	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7982	8240750	7800570000	2186790	3313170	0.7132	0.9997	0.7903	0.9996	0.7903	0.9993	0.7504	0.7498	soil	NA	NA	5	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77477	8432660	23463000000	2418860	4205970	0.6672	0.9999	0.7771	0.9998	0.7771	0.9997	0.7199	0.718	soil	NA	NA	6	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7835	8351280	7765410000	2408430	3173700	0.7246	0.9997	0.7762	0.9996	0.7762	0.9993	0.7496	0.7495	soil	NA	NA	6	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77439	8715320	23474200000	2917580	3923310	0.6896	0.9999	0.7492	0.9998	0.7492	0.9997	0.7186	0.7182	soil	NA	NA	7	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7855	8633910	7854750000	2907030	2875220	0.7502	0.9996	0.7481	0.9996	0.7481	0.9993	0.7488	0.7491	soil	NA	NA	7	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77235	8261980	23459800000	2168170	4376650	0.6537	0.9999	0.7921	0.9998	0.7921	0.9997	0.7195	0.7163	soil	NA	NA	8	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7891	8177310	7689750000	2157220	3358860	0.7088	0.9997	0.7913	0.9996	0.7913	0.9993	0.7486	0.7478	soil	NA	NA	8	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77762	8337860	23477300000	2192220	4300770	0.6597	0.9999	0.7918	0.9998	0.7918	0.9997	0.7226	0.7198	soil	NA	NA	9	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7969	8254400	7717960000	2181230	3251420	0.7174	0.9997	0.791	0.9996	0.791	0.9993	0.753	0.7524	soil	NA	NA	9	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	77457	8399450	23480700000	2461670	4239180	0.6646	0.9999	0.7734	0.9998	0.7734	0.9997	0.7168	0.7149	soil	NA	NA	10	open	FALSE	abundance	0.1	0.9
1	0.03	0.03	7983	8318330	7830340000	2451040	3234860	0.72	0.9997	0.7724	0.9996	0.7724	0.9993	0.7454	0.7453	soil	NA	NA	10	closed	FALSE	abundance	0.1	0.9
1	0.03	0.03	71639	8274140	22989800000	2108740	4364490	0.6547	0.9999	0.7969	0.9998	0.7969	0.9997	0.7222	0.7188	soil	NA	NA	1	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2763	8040480	4119740000	2075070	3507630	0.6963	0.9995	0.7949	0.9991	0.7949	0.9986	0.7433	0.7423	soil	NA	NA	1	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71507	7999110	22987300000	1903610	4639520	0.6329	0.9999	0.8078	0.9998	0.8078	0.9997	0.7149	0.7097	soil	NA	NA	2	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2751	7765120	4106770000	1869320	3778460	0.6727	0.9995	0.806	0.9991	0.806	0.9986	0.7356	0.7333	soil	NA	NA	2	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71600	8184180	22997000000	2018940	4454460	0.6476	0.9999	0.8021	0.9998	0.8021	0.9997	0.7206	0.7166	soil	NA	NA	3	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2704	7943160	4008340000	1983660	3570820	0.6899	0.9995	0.8002	0.9991	0.8002	0.9986	0.7423	0.7409	soil	NA	NA	3	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71490	8223560	22999600000	2019500	4415070	0.6507	0.9999	0.8028	0.9998	0.8028	0.9997	0.7226	0.7188	soil	NA	NA	4	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2728	7983030	4023130000	1984220	3552300	0.6921	0.9995	0.8009	0.9991	0.8009	0.9986	0.7438	0.7425	soil	NA	NA	4	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71770	8217320	23008100000	2065630	4421320	0.6502	0.9999	0.7991	0.9998	0.7991	0.9997	0.7207	0.717	soil	NA	NA	5	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2712	7988180	4115070000	2033000	3546550	0.6925	0.9995	0.7971	0.9991	0.7971	0.9986	0.7423	0.7412	soil	NA	NA	5	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71637	8227220	22989100000	2032050	4411420	0.651	0.9999	0.8019	0.9998	0.8019	0.9997	0.7224	0.7186	soil	NA	NA	6	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2755	7991040	4095200000	1997180	3567720	0.6913	0.9995	0.8	0.9991	0.8	0.9986	0.743	0.7417	soil	NA	NA	6	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71759	8195010	22997500000	1988940	4443620	0.6484	0.9999	0.8047	0.9998	0.8047	0.9997	0.7222	0.7181	soil	NA	NA	7	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2769	7960020	4105690000	1954920	3578090	0.6899	0.9995	0.8028	0.9991	0.8028	0.9987	0.7436	0.7421	soil	NA	NA	7	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71749	8205100	23006000000	2014500	4433530	0.6492	0.9999	0.8029	0.9998	0.8029	0.9997	0.7218	0.7179	soil	NA	NA	8	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2728	7971280	4097710000	1980690	3546450	0.6921	0.9995	0.801	0.9991	0.801	0.9987	0.7439	0.7426	soil	NA	NA	8	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71367	8194740	22978200000	1967090	4443890	0.6484	0.9999	0.8064	0.9998	0.8064	0.9997	0.723	0.7188	soil	NA	NA	9	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2750	7953510	4047480000	1931980	3574640	0.6899	0.9995	0.8046	0.9991	0.8046	0.9986	0.7444	0.7428	soil	NA	NA	9	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	71771	8313200	23004000000	2139020	4325430	0.6578	0.9999	0.7954	0.9998	0.7954	0.9997	0.7232	0.72	soil	NA	NA	10	open	FALSE	distance	0.1	0.9
1	0.03	0.03	2780	8078470	4130080000	2104690	3471840	0.6994	0.9995	0.7933	0.9992	0.7933	0.9987	0.7442	0.7434	soil	NA	NA	10	closed	FALSE	distance	0.1	0.9
1	0.03	0.03	42527	42260300	33741000000	5885800	13030300	0.7643	0.9998	0.8778	0.9996	0.8778	0.9994	0.8188	0.8171	human	NA	NA	1	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11749	42235000	24896200000	5882880	12214100	0.7757	0.9998	0.8777	0.9995	0.8777	0.9993	0.8248	0.8236	human	NA	NA	1	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42527	42311900	33735000000	5963870	12978700	0.7653	0.9998	0.8765	0.9996	0.8765	0.9994	0.8187	0.8171	human	NA	NA	2	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11688	42286400	24888600000	5960930	12170900	0.7765	0.9998	0.8765	0.9995	0.8765	0.9993	0.8246	0.8235	human	NA	NA	2	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42726	42404400	33732900000	5981130	12886200	0.7669	0.9998	0.8764	0.9996	0.8764	0.9994	0.8196	0.818	human	NA	NA	3	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11694	42380200	24968100000	5978400	12071600	0.7783	0.9998	0.8764	0.9995	0.8764	0.9993	0.8255	0.8244	human	NA	NA	3	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42685	42331000	33722300000	5904560	12959600	0.7656	0.9998	0.8776	0.9996	0.8776	0.9994	0.8194	0.8178	human	NA	NA	4	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11829	42306000	24976900000	5901750	12173100	0.7766	0.9998	0.8776	0.9995	0.8776	0.9993	0.8252	0.824	human	NA	NA	4	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42453	41251600	33733200000	5683220	14039000	0.7461	0.9998	0.8789	0.9996	0.8789	0.9994	0.8095	0.8071	human	NA	NA	5	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11719	41226800	24906300000	5680360	13197500	0.7575	0.9998	0.8789	0.9995	0.8789	0.9992	0.8156	0.8137	human	NA	NA	5	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42529	40681700	33727700000	5185570	14608900	0.7358	0.9998	0.8869	0.9996	0.8869	0.9994	0.8076	0.8043	human	NA	NA	6	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11708	40656500	24886700000	5182700	13744000	0.7474	0.9998	0.8869	0.9994	0.8869	0.9992	0.8138	0.8112	human	NA	NA	6	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42700	42322100	33734200000	5979020	12968500	0.7654	0.9998	0.8762	0.9996	0.8762	0.9994	0.8187	0.8171	human	NA	NA	7	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11834	42298000	25022300000	5976230	12145400	0.7769	0.9998	0.8762	0.9995	0.8762	0.9993	0.8247	0.8236	human	NA	NA	7	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42705	42086300	33731200000	5843280	13204300	0.7612	0.9998	0.8781	0.9996	0.8781	0.9994	0.8173	0.8155	human	NA	NA	8	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11861	42062500	25017300000	5840600	12403200	0.7723	0.9998	0.8781	0.9995	0.8781	0.9993	0.8231	0.8218	human	NA	NA	8	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42317	42427400	33722200000	6033970	12863200	0.7674	0.9998	0.8755	0.9996	0.8755	0.9994	0.8194	0.8179	human	NA	NA	9	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11667	42403200	24982200000	6031200	12066900	0.7785	0.9998	0.8755	0.9995	0.8755	0.9993	0.8252	0.8241	human	NA	NA	9	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42578	42285000	33742300000	5925360	13005600	0.7648	0.9998	0.8771	0.9996	0.8771	0.9994	0.8187	0.8171	human	NA	NA	10	open	FALSE	simple	0.2	0.8
1	0.03	0.03	11737	42259800	24882800000	5922420	12175100	0.7763	0.9998	0.8771	0.9995	0.8771	0.9993	0.8248	0.8236	human	NA	NA	10	closed	FALSE	simple	0.2	0.8
1	0.03	0.03	42466	42536300	33737000000	6289070	12754300	0.7693	0.9998	0.8712	0.9996	0.8712	0.9994	0.8184	0.8171	human	NA	NA	1	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10063	42505700	24029600000	6285120	11586800	0.7858	0.9997	0.8712	0.9995	0.8712	0.9993	0.827	0.8263	human	NA	NA	1	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42414	42605800	33737400000	6381630	12684800	0.7706	0.9998	0.8697	0.9996	0.8697	0.9994	0.8184	0.8172	human	NA	NA	2	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10098	42575500	24087100000	6377740	11466200	0.7878	0.9997	0.8697	0.9995	0.8697	0.9993	0.8274	0.8267	human	NA	NA	2	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42488	42598400	33731800000	6305010	12692200	0.7704	0.9998	0.8711	0.9996	0.8711	0.9994	0.8189	0.8177	human	NA	NA	3	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10057	42568200	24037300000	6301250	11518000	0.787	0.9997	0.8711	0.9995	0.8711	0.9993	0.8276	0.8269	human	NA	NA	3	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42335	42409400	33724700000	6126090	12881200	0.767	0.9998	0.8738	0.9996	0.8738	0.9994	0.8184	0.8169	human	NA	NA	4	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	9977	42378800	24008100000	6122310	11719600	0.7834	0.9997	0.8738	0.9995	0.8738	0.9993	0.827	0.8261	human	NA	NA	4	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42594	41397200	33734600000	5869200	13893400	0.7487	0.9998	0.8758	0.9996	0.8758	0.9994	0.8095	0.8073	human	NA	NA	5	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10080	41365900	24020400000	5865410	12753700	0.7643	0.9998	0.8758	0.9995	0.8758	0.9992	0.8178	0.8163	human	NA	NA	5	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42506	42486800	33751600000	6212820	12803900	0.7684	0.9998	0.8724	0.9996	0.8724	0.9994	0.8185	0.8171	human	NA	NA	6	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10108	42456000	24019600000	6209150	11643000	0.7848	0.9997	0.8724	0.9995	0.8724	0.9993	0.8271	0.8263	human	NA	NA	6	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42348	42509100	33738100000	6217650	12781500	0.7688	0.9998	0.8724	0.9996	0.8724	0.9994	0.8187	0.8173	human	NA	NA	7	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10109	42479000	24068500000	6213800	11644900	0.7848	0.9997	0.8724	0.9995	0.8724	0.9993	0.8271	0.8263	human	NA	NA	7	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42308	42362200	33724400000	6190660	12928500	0.7662	0.9998	0.8725	0.9996	0.8725	0.9994	0.8173	0.8159	human	NA	NA	8	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10026	42330500	23988300000	6186620	11776600	0.7823	0.9997	0.8725	0.9995	0.8725	0.9993	0.8258	0.825	human	NA	NA	8	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42355	42527000	33732800000	6270500	12763600	0.7692	0.9998	0.8715	0.9996	0.8715	0.9994	0.8185	0.8171	human	NA	NA	9	open	FALSE	abundance	0.2	0.8
1	0.03	0.03	10059	42496800	24054400000	6266570	11641200	0.785	0.9997	0.8715	0.9995	0.8715	0.9993	0.8267	0.826	human	NA	NA	9	closed	FALSE	abundance	0.2	0.8
1	0.03	0.03	42390	42555800	33747400000	6283780	12734800	0.7697	0.9998	0.8713	0.9996	0.8713	0.9994	0.8187	0.8174	human	NA	NA	10	open	FALSE	abundance	0.2	0.8
